mutated features,condition,odd ratio,p value
1.7.1.7,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.7.1.7,hexamethylenediamine,0.0,1.0
1.7.1.7,hexanoic acid,0.0,1.0
1.7.1.7,isobutanol(8g/L),0.0,1.0
1.7.1.7,isobutyric acid,0.0,1.0
1.7.1.7,m-tartrate,0.0,1.0
1.7.1.7,n-butanol,0.0,1.0
1.7.1.7,none,0.0,1.0
1.7.1.7,octanoic acid,0.0,1.0
1.7.1.7,pBGT,0.0,1.0
1.7.1.7,propanediol,0.0,1.0
1.7.1.7,putrescine,0.0,1.0
1.7.1.7,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.7.1.7,trimethoprim,0.0,1.0
1.7.1.7,xylose(4),0.0,1.0
1.7.1.7,Δgnd glucose M9 pre-evolved,0.0,1.0
1.7.1.7,Δpgi,0.0,1.0
1.7.1.7,Δpgi glucose M9 pre-evolved,0.0,1.0
1.7.1.7,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.7.1.7,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.7.1.7,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.7.1.7,ΔtpiA,0.0,1.0
1.7.1.7,ΔtpiA glucose M9 pre-evolved,0.0,1.0
1.7.2.2,(NH4)2SO4(1),0.0,1.0
1.7.2.2,(NH4)2SO4(1) MgSO4,0.0,1.0
1.7.2.2,(NH4)2SO4(2),0.0,1.0
1.7.2.2,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
1.7.2.2,2 3-butanediol,0.0,1.0
1.7.2.2,30 celsius,0.0,1.0
1.7.2.2,37 celsius,1.1006212857914641,0.617820085168871
1.7.2.2,42 celsius,0.0,1.0
1.7.2.2,511145,1.0,0.6513539434559993
1.7.2.2,B. melitensis pgi,0.0,1.0
1.7.2.2,C13H10N2O(0.168184),0.0,1.0
1.7.2.2,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
1.7.2.2,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
1.7.2.2,CaCl2(0.1),1.2528823007728367,0.5725045112872733
1.7.2.2,CaCl2(0.1mM),0.0,1.0
1.7.2.2,D-2-deoxyribose,0.0,1.0
1.7.2.2,D-arabinose,0.0,1.0
1.7.2.2,D-lyxose,0.0,1.0
1.7.2.2,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
1.7.2.2,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
1.7.2.2,GMOS,0.0,1.0
1.7.2.2,H. sapien pgi,0.0,1.0
1.7.2.2,H. sapien tpiA,0.0,1.0
1.7.2.2,JCL260,0.0,1.0
1.7.2.2,K2HPO4(5.3) KH2PO4(2),0.0,1.0
1.7.2.2,KH2PO4(13.6),0.0,1.0
1.7.2.2,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
1.7.2.2,KH2PO4(3) Na2HPO4(6.8),1.2553753204884117,0.5718124001705732
1.7.2.2,LB,0.0,1.0
1.7.2.2,M63,0.0,1.0
1.7.2.2,M9,1.2528823007728367,0.5725045112872733
1.7.2.2,MS57,0.0,1.0
1.7.2.2,MgSO4(0.24),1.2553753204884117,0.5718124001705732
1.7.2.2,MgSO4(1mM),0.0,1.0
1.7.2.2,NH4Cl(1),1.1380766731643925,0.6060939045670728
1.7.2.2,NaCl(0.5g/L) trace elements,1.6120554435161176,0.48658148469630436
1.7.2.2,P. aerophilum pgi,0.0,1.0
1.7.2.2,P. aerophilum tpiA,0.0,1.0
1.7.2.2,PQ(0.8mM),0.0,1.0
1.7.2.2,U-13C glucose(2),0.0,1.0
1.7.2.2,V. cholerae pgi,0.0,1.0
1.7.2.2,V. cholerae tpiA,0.0,1.0
1.7.2.2,WT,1.9853175994080305,0.4199858575801421
1.7.2.2,acetate(4),0.0,1.0
1.7.2.2,adipic acid,0.0,1.0
1.7.2.2,bla-TEM-1,0.0,1.0
1.7.2.2,ceftazidime,0.0,1.0
1.7.2.2,chloramphenicol,0.0,1.0
1.7.2.2,chloramphenicol(25),0.0,1.0
1.7.2.2,coumaric acid,0.0,1.0
1.7.2.2,doxycycline,0.0,1.0
1.7.2.2,ethylene glycol(30mM),0.0,1.0
1.7.2.2,gentamycin(0.03),0.0,1.0
1.7.2.2,glucose(1),0.0,1.0
1.7.2.2,glucose(2),0.0,1.0
1.7.2.2,glucose(3),0.0,1.0
1.7.2.2,glucose(4),0.0,1.0
1.7.2.2,glucose(4) or acetate(4),0.0,1.0
1.7.2.2,glucose(4) or glycerol(2.5),0.0,1.0
1.7.2.2,glucose(4) or xylose(4),59.10781078107811,0.018785881134943245
1.7.2.2,glucose-evolved BOP1000,0.0,1.0
1.7.2.2,glutaric acid,0.0,1.0
1.7.2.2,glycerol(2.5),0.0,1.0
1.7.2.2,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.7.2.2,hexamethylenediamine,0.0,1.0
1.7.2.2,hexanoic acid,0.0,1.0
1.7.2.2,isobutanol(8g/L),0.0,1.0
1.7.2.2,isobutyric acid,0.0,1.0
1.7.2.2,m-tartrate,0.0,1.0
1.7.2.2,n-butanol,0.0,1.0
1.7.2.2,none,0.0,1.0
1.7.2.2,octanoic acid,0.0,1.0
1.7.2.2,pBGT,0.0,1.0
1.7.2.2,propanediol,0.0,1.0
1.7.2.2,putrescine,0.0,1.0
1.7.2.2,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.7.2.2,trimethoprim,0.0,1.0
1.7.2.2,xylose(4),0.0,1.0
1.7.2.2,Δgnd glucose M9 pre-evolved,0.0,1.0
1.7.2.2,Δpgi,0.0,1.0
1.7.2.2,Δpgi glucose M9 pre-evolved,0.0,1.0
1.7.2.2,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.7.2.2,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.7.2.2,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.7.2.2,ΔtpiA,0.0,1.0
1.7.2.2,ΔtpiA glucose M9 pre-evolved,0.0,1.0
1.7.99.1,(NH4)2SO4(1),0.0,1.0
1.7.99.1,(NH4)2SO4(1) MgSO4,0.0,1.0
1.7.99.1,(NH4)2SO4(2),0.0,1.0
1.7.99.1,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
1.7.99.1,2 3-butanediol,0.0,1.0
1.7.99.1,30 celsius,0.0,1.0
1.7.99.1,37 celsius,1.1006416751097603,0.5589940108038052
1.7.99.1,42 celsius,0.0,1.0
1.7.99.1,511145,1.0,0.6083006820863922
1.7.99.1,B. melitensis pgi,0.0,1.0
1.7.99.1,C13H10N2O(0.168184),0.0,1.0
1.7.99.1,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
1.7.99.1,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
1.7.99.1,CaCl2(0.1),1.2529399837793997,0.49304593219064824
1.7.99.1,CaCl2(0.1mM),0.0,1.0
1.7.99.1,D-2-deoxyribose,0.0,1.0
1.7.99.1,D-arabinose,0.0,1.0
1.7.99.1,D-lyxose,0.0,1.0
1.7.99.1,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
1.7.99.1,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
1.7.99.1,GMOS,0.0,1.0
1.7.99.1,H. sapien pgi,0.0,1.0
1.7.99.1,H. sapien tpiA,0.0,1.0
1.7.99.1,JCL260,0.0,1.0
1.7.99.1,K2HPO4(5.3) KH2PO4(2),0.0,1.0
1.7.99.1,KH2PO4(13.6),0.0,1.0
1.7.99.1,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
1.7.99.1,KH2PO4(3) Na2HPO4(6.8),1.255433678651229,0.4920487756357276
1.7.99.1,LB,0.0,1.0
1.7.99.1,M63,0.0,1.0
1.7.99.1,M9,1.2529399837793997,0.49304593219064824
1.7.99.1,MS57,0.0,1.0
1.7.99.1,MgSO4(0.24),1.255433678651229,0.4920487756357276
1.7.99.1,MgSO4(1mM),0.0,1.0
1.7.99.1,NH4Cl(1),1.1381055172573868,0.5418248168530009
1.7.99.1,NaCl(0.5g/L) trace elements,0.7634535777646363,0.7364351873499022
1.7.99.1,P. aerophilum pgi,0.0,1.0
1.7.99.1,P. aerophilum tpiA,3.3601775523145214,0.2673995638640017
1.7.99.1,PQ(0.8mM),0.0,1.0
1.7.99.1,U-13C glucose(2),0.0,1.0
1.7.99.1,V. cholerae pgi,0.0,1.0
1.7.99.1,V. cholerae tpiA,0.0,1.0
1.7.99.1,WT,0.9402291217001494,0.6636185818237448
1.7.99.1,acetate(4),0.0,1.0
1.7.99.1,adipic acid,0.0,1.0
1.7.99.1,bla-TEM-1,0.0,1.0
1.7.99.1,ceftazidime,0.0,1.0
1.7.99.1,chloramphenicol,0.0,1.0
1.7.99.1,chloramphenicol(25),0.0,1.0
1.7.99.1,coumaric acid,0.0,1.0
1.7.99.1,doxycycline,0.0,1.0
1.7.99.1,ethylene glycol(30mM),0.0,1.0
1.7.99.1,gentamycin(0.03),6.7894736842105265,0.14340076082050768
1.7.99.1,glucose(1),0.0,1.0
1.7.99.1,glucose(2),1.454087346024636,0.5090252469576217
1.7.99.1,glucose(3),0.0,1.0
1.7.99.1,glucose(4),1.5495356037151702,0.4874157480254665
1.7.99.1,glucose(4) or acetate(4),0.0,1.0
1.7.99.1,glucose(4) or glycerol(2.5),0.0,1.0
1.7.99.1,glucose(4) or xylose(4),0.0,1.0
1.7.99.1,glucose-evolved BOP1000,0.0,1.0
1.7.99.1,glutaric acid,0.0,1.0
1.7.99.1,glycerol(2.5),0.0,1.0
1.7.99.1,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.7.99.1,hexamethylenediamine,0.0,1.0
1.7.99.1,hexanoic acid,0.0,1.0
1.7.99.1,isobutanol(8g/L),0.0,1.0
1.7.99.1,isobutyric acid,0.0,1.0
1.7.99.1,m-tartrate,0.0,1.0
1.7.99.1,n-butanol,0.0,1.0
1.7.99.1,none,0.0,1.0
1.7.99.1,octanoic acid,0.0,1.0
1.7.99.1,pBGT,0.0,1.0
1.7.99.1,propanediol,0.0,1.0
1.7.99.1,putrescine,0.0,1.0
1.7.99.1,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.7.99.1,trimethoprim,0.0,1.0
1.7.99.1,xylose(4),0.0,1.0
1.7.99.1,Δgnd glucose M9 pre-evolved,0.0,1.0
1.7.99.1,Δpgi,0.0,1.0
1.7.99.1,Δpgi glucose M9 pre-evolved,0.0,1.0
1.7.99.1,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.7.99.1,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.7.99.1,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.7.99.1,ΔtpiA,0.0,1.0
1.7.99.1,ΔtpiA glucose M9 pre-evolved,0.0,1.0
1.7.99.4,(NH4)2SO4(1),0.0,1.0
1.7.99.4,(NH4)2SO4(1) MgSO4,0.0,1.0
1.7.99.4,(NH4)2SO4(2),0.0,1.0
1.7.99.4,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
1.7.99.4,2 3-butanediol,0.0,1.0
1.7.99.4,30 celsius,0.6741978355800265,0.7737298968546185
1.7.99.4,37 celsius,1.0479008529618905,0.4504762831138334
1.7.99.4,42 celsius,0.0,1.0
1.7.99.4,511145,1.0,0.5323060412763151
1.7.99.4,B. melitensis pgi,0.0,1.0
1.7.99.4,C13H10N2O(0.168184),0.0,1.0
1.7.99.4,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
1.7.99.4,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
1.7.99.4,CaCl2(0.1),1.2541574349963074,0.1798416302998493
1.7.99.4,CaCl2(0.1mM),0.0,1.0
1.7.99.4,D-2-deoxyribose,3.5188492063492065,0.00881254736974596
1.7.99.4,D-arabinose,0.0,1.0
1.7.99.4,D-lyxose,0.0,1.0
1.7.99.4,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
1.7.99.4,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
1.7.99.4,GMOS,0.0,1.0
1.7.99.4,H. sapien pgi,0.0,1.0
1.7.99.4,H. sapien tpiA,0.0,1.0
1.7.99.4,JCL260,0.0,1.0
1.7.99.4,K2HPO4(5.3) KH2PO4(2),0.0,1.0
1.7.99.4,KH2PO4(13.6),0.0,1.0
1.7.99.4,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
1.7.99.4,KH2PO4(3) Na2HPO4(6.8),1.2566653909937493,0.17761390708040015
1.7.99.4,LB,0.0,1.0
1.7.99.4,M63,0.0,1.0
1.7.99.4,M9,1.2541574349963074,0.1798416302998493
1.7.99.4,MS57,0.0,1.0
1.7.99.4,MgSO4(0.24),1.2566653909937493,0.17761390708040015
1.7.99.4,MgSO4(1mM),0.0,1.0
1.7.99.4,NH4Cl(1),1.13871403925957,0.3091564927470557
1.7.99.4,NaCl(0.5g/L) trace elements,1.383821663080064,0.10774897386264634
1.7.99.4,P. aerophilum pgi,0.0,1.0
1.7.99.4,P. aerophilum tpiA,3.548139933461034,0.0002716962367016896
1.7.99.4,PQ(0.8mM),0.0,1.0
1.7.99.4,U-13C glucose(2),0.0,1.0
1.7.99.4,V. cholerae pgi,0.0,1.0
1.7.99.4,V. cholerae tpiA,0.0,1.0
1.7.99.4,WT,0.896918972658954,0.6791297239529364
1.7.99.4,acetate(4),0.0,1.0
1.7.99.4,adipic acid,0.0,1.0
1.7.99.4,bla-TEM-1,0.0,1.0
1.7.99.4,ceftazidime,0.0,1.0
1.7.99.4,chloramphenicol,0.0,1.0
1.7.99.4,chloramphenicol(25),0.0,1.0
1.7.99.4,coumaric acid,0.0,1.0
1.7.99.4,doxycycline,0.0,1.0
1.7.99.4,ethylene glycol(30mM),0.0,1.0
1.7.99.4,gentamycin(0.03),1.706449681365211,0.2617471066297798
1.7.99.4,glucose(1),0.0,1.0
1.7.99.4,glucose(2),0.4878147674928454,0.9613681946061142
1.7.99.4,glucose(3),0.0,1.0
1.7.99.4,glucose(4),1.624526794525698,0.07873290417488024
1.7.99.4,glucose(4) or acetate(4),0.0,1.0
1.7.99.4,glucose(4) or glycerol(2.5),0.0,1.0
1.7.99.4,glucose(4) or xylose(4),0.0,1.0
1.7.99.4,glucose-evolved BOP1000,0.0,1.0
1.7.99.4,glutaric acid,0.0,1.0
1.7.99.4,glycerol(2.5),0.9550791037296872,0.6504996006136878
1.7.99.4,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.7.99.4,hexamethylenediamine,0.0,1.0
1.7.99.4,hexanoic acid,0.0,1.0
1.7.99.4,isobutanol(8g/L),0.0,1.0
1.7.99.4,isobutyric acid,0.0,1.0
1.7.99.4,m-tartrate,0.0,1.0
1.7.99.4,n-butanol,0.0,1.0
1.7.99.4,none,0.0,1.0
1.7.99.4,octanoic acid,0.0,1.0
1.7.99.4,pBGT,0.0,1.0
1.7.99.4,propanediol,0.0,1.0
1.7.99.4,putrescine,0.0,1.0
1.7.99.4,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.7.99.4,trimethoprim,0.0,1.0
1.7.99.4,xylose(4),0.0,1.0
1.7.99.4,Δgnd glucose M9 pre-evolved,0.0,1.0
1.7.99.4,Δpgi,0.0,1.0
1.7.99.4,Δpgi glucose M9 pre-evolved,0.0,1.0
1.7.99.4,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.7.99.4,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.7.99.4,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.7.99.4,ΔtpiA,0.0,1.0
1.7.99.4,ΔtpiA glucose M9 pre-evolved,0.0,1.0
1.8.1.2,(NH4)2SO4(1),0.0,1.0
1.8.1.2,(NH4)2SO4(1) MgSO4,0.0,1.0
1.8.1.2,(NH4)2SO4(2),0.0,1.0
1.8.1.2,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
1.8.1.2,2 3-butanediol,0.0,1.0
1.8.1.2,30 celsius,0.0,1.0
1.8.1.2,37 celsius,0.5212402968523415,0.8539659080863531
1.8.1.2,42 celsius,28.273684210526316,0.036863798741999215
1.8.1.2,511145,1.0,0.6083006820863922
1.8.1.2,B. melitensis pgi,0.0,1.0
1.8.1.2,C13H10N2O(0.168184),0.0,1.0
1.8.1.2,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
1.8.1.2,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
1.8.1.2,CaCl2(0.1),1.2529399837793997,0.49304593219064824
1.8.1.2,CaCl2(0.1mM),0.0,1.0
1.8.1.2,D-2-deoxyribose,0.0,1.0
1.8.1.2,D-arabinose,0.0,1.0
1.8.1.2,D-lyxose,0.0,1.0
1.8.1.2,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
1.8.1.2,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
1.8.1.2,GMOS,0.0,1.0
1.8.1.2,H. sapien pgi,0.0,1.0
1.8.1.2,H. sapien tpiA,0.0,1.0
1.8.1.2,JCL260,0.0,1.0
1.8.1.2,K2HPO4(5.3) KH2PO4(2),0.0,1.0
1.8.1.2,KH2PO4(13.6),0.0,1.0
1.8.1.2,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
1.8.1.2,KH2PO4(3) Na2HPO4(6.8),1.255433678651229,0.4920487756357276
1.8.1.2,LB,0.0,1.0
1.8.1.2,M63,0.0,1.0
1.8.1.2,M9,1.2529399837793997,0.49304593219064824
1.8.1.2,MS57,0.0,1.0
1.8.1.2,MgSO4(0.24),1.255433678651229,0.4920487756357276
1.8.1.2,MgSO4(1mM),0.0,1.0
1.8.1.2,NH4Cl(1),1.1381055172573868,0.5418248168530009
1.8.1.2,NaCl(0.5g/L) trace elements,0.7634535777646363,0.7364351873499022
1.8.1.2,P. aerophilum pgi,0.0,1.0
1.8.1.2,P. aerophilum tpiA,0.0,1.0
1.8.1.2,PQ(0.8mM),0.0,1.0
1.8.1.2,U-13C glucose(2),0.0,1.0
1.8.1.2,V. cholerae pgi,0.0,1.0
1.8.1.2,V. cholerae tpiA,0.0,1.0
1.8.1.2,WT,1.985663082437276,0.2868914572787368
1.8.1.2,acetate(4),0.0,1.0
1.8.1.2,adipic acid,0.0,1.0
1.8.1.2,bla-TEM-1,0.0,1.0
1.8.1.2,ceftazidime,0.0,1.0
1.8.1.2,chloramphenicol,0.0,1.0
1.8.1.2,chloramphenicol(25),0.0,1.0
1.8.1.2,coumaric acid,0.0,1.0
1.8.1.2,doxycycline,0.0,1.0
1.8.1.2,ethylene glycol(30mM),0.0,1.0
1.8.1.2,gentamycin(0.03),6.7894736842105265,0.14340076082050768
1.8.1.2,glucose(1),0.0,1.0
1.8.1.2,glucose(2),1.454087346024636,0.5090252469576217
1.8.1.2,glucose(3),0.0,1.0
1.8.1.2,glucose(4),1.5495356037151702,0.4874157480254665
1.8.1.2,glucose(4) or acetate(4),0.0,1.0
1.8.1.2,glucose(4) or glycerol(2.5),0.0,1.0
1.8.1.2,glucose(4) or xylose(4),0.0,1.0
1.8.1.2,glucose-evolved BOP1000,0.0,1.0
1.8.1.2,glutaric acid,0.0,1.0
1.8.1.2,glycerol(2.5),0.0,1.0
1.8.1.2,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.8.1.2,hexamethylenediamine,0.0,1.0
1.8.1.2,hexanoic acid,0.0,1.0
1.8.1.2,isobutanol(8g/L),0.0,1.0
1.8.1.2,isobutyric acid,0.0,1.0
1.8.1.2,m-tartrate,0.0,1.0
1.8.1.2,n-butanol,0.0,1.0
1.8.1.2,none,0.0,1.0
1.8.1.2,octanoic acid,0.0,1.0
1.8.1.2,pBGT,0.0,1.0
1.8.1.2,propanediol,0.0,1.0
1.8.1.2,putrescine,0.0,1.0
1.8.1.2,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.8.1.2,trimethoprim,0.0,1.0
1.8.1.2,xylose(4),0.0,1.0
1.8.1.2,Δgnd glucose M9 pre-evolved,0.0,1.0
1.8.1.2,Δpgi,0.0,1.0
1.8.1.2,Δpgi glucose M9 pre-evolved,0.0,1.0
1.8.1.2,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.8.1.2,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.8.1.2,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.8.1.2,ΔtpiA,0.0,1.0
1.8.1.2,ΔtpiA glucose M9 pre-evolved,0.0,1.0
1.8.4.8,(NH4)2SO4(1),0.0,1.0
1.8.4.8,(NH4)2SO4(1) MgSO4,0.0,1.0
1.8.4.8,(NH4)2SO4(2),0.0,1.0
1.8.4.8,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
1.8.4.8,2 3-butanediol,0.0,1.0
1.8.4.8,30 celsius,0.0,1.0
1.8.4.8,37 celsius,1.1006212857914641,0.617820085168871
1.8.4.8,42 celsius,0.0,1.0
1.8.4.8,511145,1.0,0.6513539434559993
1.8.4.8,B. melitensis pgi,0.0,1.0
1.8.4.8,C13H10N2O(0.168184),0.0,1.0
1.8.4.8,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
1.8.4.8,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
1.8.4.8,CaCl2(0.1),1.2528823007728367,0.5725045112872733
1.8.4.8,CaCl2(0.1mM),0.0,1.0
1.8.4.8,D-2-deoxyribose,0.0,1.0
1.8.4.8,D-arabinose,0.0,1.0
1.8.4.8,D-lyxose,0.0,1.0
1.8.4.8,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
1.8.4.8,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
1.8.4.8,GMOS,0.0,1.0
1.8.4.8,H. sapien pgi,0.0,1.0
1.8.4.8,H. sapien tpiA,0.0,1.0
1.8.4.8,JCL260,0.0,1.0
1.8.4.8,K2HPO4(5.3) KH2PO4(2),0.0,1.0
1.8.4.8,KH2PO4(13.6),0.0,1.0
1.8.4.8,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
1.8.4.8,KH2PO4(3) Na2HPO4(6.8),1.2553753204884117,0.5718124001705732
1.8.4.8,LB,0.0,1.0
1.8.4.8,M63,0.0,1.0
1.8.4.8,M9,1.2528823007728367,0.5725045112872733
1.8.4.8,MS57,0.0,1.0
1.8.4.8,MgSO4(0.24),1.2553753204884117,0.5718124001705732
1.8.4.8,MgSO4(1mM),0.0,1.0
1.8.4.8,NH4Cl(1),1.1380766731643925,0.6060939045670728
1.8.4.8,NaCl(0.5g/L) trace elements,0.0,1.0
1.8.4.8,P. aerophilum pgi,0.0,1.0
1.8.4.8,P. aerophilum tpiA,0.0,1.0
1.8.4.8,PQ(0.8mM),0.0,1.0
1.8.4.8,U-13C glucose(2),0.0,1.0
1.8.4.8,V. cholerae pgi,0.0,1.0
1.8.4.8,V. cholerae tpiA,0.0,1.0
1.8.4.8,WT,1.9853175994080305,0.4199858575801421
1.8.4.8,acetate(4),0.0,1.0
1.8.4.8,adipic acid,0.0,1.0
1.8.4.8,bla-TEM-1,0.0,1.0
1.8.4.8,ceftazidime,0.0,1.0
1.8.4.8,chloramphenicol,0.0,1.0
1.8.4.8,chloramphenicol(25),0.0,1.0
1.8.4.8,coumaric acid,0.0,1.0
1.8.4.8,doxycycline,0.0,1.0
1.8.4.8,ethylene glycol(30mM),0.0,1.0
1.8.4.8,gentamycin(0.03),14.336017176596886,0.07446685502771175
1.8.4.8,glucose(1),0.0,1.0
1.8.4.8,glucose(2),3.0703309692671397,0.29928052774732317
1.8.4.8,glucose(3),0.0,1.0
1.8.4.8,glucose(4),0.0,1.0
1.8.4.8,glucose(4) or acetate(4),0.0,1.0
1.8.4.8,glucose(4) or glycerol(2.5),0.0,1.0
1.8.4.8,glucose(4) or xylose(4),0.0,1.0
1.8.4.8,glucose-evolved BOP1000,0.0,1.0
1.8.4.8,glutaric acid,0.0,1.0
1.8.4.8,glycerol(2.5),0.0,1.0
1.8.4.8,glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
1.8.4.8,hexamethylenediamine,0.0,1.0
1.8.4.8,hexanoic acid,0.0,1.0
1.8.4.8,isobutanol(8g/L),0.0,1.0
1.8.4.8,isobutyric acid,0.0,1.0
1.8.4.8,m-tartrate,0.0,1.0
1.8.4.8,n-butanol,0.0,1.0
1.8.4.8,none,0.0,1.0
1.8.4.8,octanoic acid,0.0,1.0
1.8.4.8,pBGT,0.0,1.0
1.8.4.8,propanediol,0.0,1.0
1.8.4.8,putrescine,0.0,1.0
1.8.4.8,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
1.8.4.8,trimethoprim,0.0,1.0
1.8.4.8,xylose(4),0.0,1.0
1.8.4.8,Δgnd glucose M9 pre-evolved,0.0,1.0
1.8.4.8,Δpgi,0.0,1.0
1.8.4.8,Δpgi glucose M9 pre-evolved,0.0,1.0
1.8.4.8,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
1.8.4.8,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
1.8.4.8,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
1.8.4.8,ΔtpiA,0.0,1.0
1.8.4.8,ΔtpiA glucose M9 pre-evolved,0.0,1.0
2.1.1.10,(NH4)2SO4(1),0.0,1.0
2.1.1.10,(NH4)2SO4(1) MgSO4,0.0,1.0
2.1.1.10,(NH4)2SO4(2),0.0,1.0
2.1.1.10,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
2.1.1.10,2 3-butanediol,0.0,1.0
2.1.1.10,30 celsius,0.0,1.0
2.1.1.10,37 celsius,1.1006212857914641,0.617820085168871
2.1.1.10,42 celsius,0.0,1.0
2.1.1.10,511145,1.0,0.6513539434559993
2.1.1.10,B. melitensis pgi,0.0,1.0
2.1.1.10,C13H10N2O(0.168184),0.0,1.0
2.1.1.10,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
2.1.1.10,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
2.1.1.10,CaCl2(0.1),1.2528823007728367,0.5725045112872733
2.1.1.10,CaCl2(0.1mM),0.0,1.0
2.1.1.10,D-2-deoxyribose,0.0,1.0
2.1.1.10,D-arabinose,0.0,1.0
2.1.1.10,D-lyxose,0.0,1.0
2.1.1.10,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
2.1.1.10,FeSO4(20uM) sodium citrate(10mM),0.0,1.0
2.1.1.10,GMOS,0.0,1.0
2.1.1.10,H. sapien pgi,0.0,1.0
2.1.1.10,H. sapien tpiA,0.0,1.0
2.1.1.10,JCL260,0.0,1.0
2.1.1.10,K2HPO4(5.3) KH2PO4(2),0.0,1.0
2.1.1.10,KH2PO4(13.6),0.0,1.0
2.1.1.10,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
2.1.1.10,KH2PO4(3) Na2HPO4(6.8),1.2553753204884117,0.5718124001705732
2.1.1.10,LB,0.0,1.0
2.1.1.10,M63,0.0,1.0
