mutated features,condition,odd ratio,p value
Cyanoamino acid metabolism,Δsdh,0.0,1.0
Cyanoamino acid metabolism,Δtpi,0.0,1.0
Cysteine and methionine metabolism,2 3-butanediol,0.0,1.0
Cysteine and methionine metabolism,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Cysteine and methionine metabolism,30 celsius,0.9853378576515437,0.6043764354068697
Cysteine and methionine metabolism,37 celsius,0.9974821754972099,0.5392130789280414
Cysteine and methionine metabolism,42 celsius,1.0794520547945206,0.6068725794434966
Cysteine and methionine metabolism,511145,1.0,0.5332303535485916
Cysteine and methionine metabolism,CaCl2(0.1),1.0,0.5332303535485916
Cysteine and methionine metabolism,D-2-deoxyribose,0.0,1.0
Cysteine and methionine metabolism,D-arabinose,0.0,1.0
Cysteine and methionine metabolism,D-lyxose,0.0,1.0
Cysteine and methionine metabolism,GMOS,0.0,1.0
Cysteine and methionine metabolism,KH2PO4(3) Na2HPO4(6.8),1.0,0.5332303535485916
Cysteine and methionine metabolism,M9,1.0,0.5332303535485916
Cysteine and methionine metabolism,MgSO4(0.24),1.0,0.5332303535485916
Cysteine and methionine metabolism,NH4Cl(1),1.0,0.5332303535485916
Cysteine and methionine metabolism,NaCl(0.5g/L) trace elements,0.7023374145333121,0.904544880287812
Cysteine and methionine metabolism,U-13C glucose(2),0.0,1.0
Cysteine and methionine metabolism,WT,0.9238987413830555,0.6580370970721416
Cysteine and methionine metabolism,acetate(4),0.0,1.0
Cysteine and methionine metabolism,adipic acid,5.157425527288541,0.1837428570889016
Cysteine and methionine metabolism,coumaric acid,1.4603233370356659,0.4998785639333524
Cysteine and methionine metabolism,glucose(2),1.539054642976869,0.11721830874463962
Cysteine and methionine metabolism,glucose(4),1.2349749064533864,0.3651210641510839
Cysteine and methionine metabolism,glucose(4) or acetate(4),0.0,1.0
Cysteine and methionine metabolism,glucose(4) or glycerol(2.5),5.157425527288541,0.1837428570889016
Cysteine and methionine metabolism,glucose(4) or xylose(4),2.283437952679865,0.22382203575634077
Cysteine and methionine metabolism,glutaric acid,0.0,1.0
Cysteine and methionine metabolism,glycerol(2.5),0.9588175331294597,0.6189619986889656
Cysteine and methionine metabolism,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,18.219662058371735,0.000898825521233653
Cysteine and methionine metabolism,hexamethylenediamine,0.0,1.0
Cysteine and methionine metabolism,hexanoic acid,0.0,1.0
Cysteine and methionine metabolism,isobutyric acid,4.256535063998558,0.008002706797370347
Cysteine and methionine metabolism,m-tartrate,0.0,1.0
Cysteine and methionine metabolism,n-butanol,0.0,1.0
Cysteine and methionine metabolism,octanoic acid,0.0,1.0
Cysteine and methionine metabolism,propanediol,0.0,1.0
Cysteine and methionine metabolism,putrescine,1.772512912643162,0.43596809387527
Cysteine and methionine metabolism,xylose(4),0.0,1.0
Cysteine and methionine metabolism,Δgnd,0.0,1.0
Cysteine and methionine metabolism,Δpgi,1.063723053283319,0.5634475078621626
Cysteine and methionine metabolism,Δpts,0.0,1.0
Cysteine and methionine metabolism,ΔsdaA ΔsdaB ΔtdcG ΔglyA,18.219662058371735,0.000898825521233653
Cysteine and methionine metabolism,Δsdh,0.0,1.0
Cysteine and methionine metabolism,Δtpi,0.0,1.0
D-Glutamine and D-glutamate metabolism,2 3-butanediol,0.0,1.0
D-Glutamine and D-glutamate metabolism,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
D-Glutamine and D-glutamate metabolism,30 celsius,0.0,1.0
D-Glutamine and D-glutamate metabolism,37 celsius,1.1730066623683646,0.41945495721715687
D-Glutamine and D-glutamate metabolism,42 celsius,0.0,1.0
D-Glutamine and D-glutamate metabolism,511145,1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,CaCl2(0.1),1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,D-2-deoxyribose,0.0,1.0
D-Glutamine and D-glutamate metabolism,D-arabinose,0.0,1.0
D-Glutamine and D-glutamate metabolism,D-lyxose,0.0,1.0
D-Glutamine and D-glutamate metabolism,GMOS,0.0,1.0
D-Glutamine and D-glutamate metabolism,KH2PO4(3) Na2HPO4(6.8),1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,M9,1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,MgSO4(0.24),1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,NH4Cl(1),1.0,0.5630251668557315
D-Glutamine and D-glutamate metabolism,NaCl(0.5g/L) trace elements,0.7037693451909991,0.7967996856808197
D-Glutamine and D-glutamate metabolism,U-13C glucose(2),10.931287219422813,0.09094681679686285
D-Glutamine and D-glutamate metabolism,WT,1.2273745519713262,0.3808469100158218
D-Glutamine and D-glutamate metabolism,acetate(4),0.0,1.0
D-Glutamine and D-glutamate metabolism,adipic acid,0.0,1.0
D-Glutamine and D-glutamate metabolism,coumaric acid,5.45716903344022,0.1716669197576806
D-Glutamine and D-glutamate metabolism,glucose(2),1.5336165129090065,0.3214455669353628
D-Glutamine and D-glutamate metabolism,glucose(4),0.7444883394927998,0.7411425460065428
D-Glutamine and D-glutamate metabolism,glucose(4) or acetate(4),0.0,1.0
D-Glutamine and D-glutamate metabolism,glucose(4) or glycerol(2.5),0.0,1.0
D-Glutamine and D-glutamate metabolism,glucose(4) or xylose(4),4.202683615819209,0.21627622294883966
D-Glutamine and D-glutamate metabolism,glutaric acid,0.0,1.0
D-Glutamine and D-glutamate metabolism,glycerol(2.5),0.0,1.0
D-Glutamine and D-glutamate metabolism,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
D-Glutamine and D-glutamate metabolism,hexamethylenediamine,0.0,1.0
D-Glutamine and D-glutamate metabolism,hexanoic acid,0.0,1.0
D-Glutamine and D-glutamate metabolism,isobutyric acid,0.0,1.0
D-Glutamine and D-glutamate metabolism,m-tartrate,0.0,1.0
D-Glutamine and D-glutamate metabolism,n-butanol,24.939393939393938,0.003479198746900697
D-Glutamine and D-glutamate metabolism,octanoic acid,0.0,1.0
D-Glutamine and D-glutamate metabolism,propanediol,0.0,1.0
D-Glutamine and D-glutamate metabolism,putrescine,0.0,1.0
D-Glutamine and D-glutamate metabolism,xylose(4),0.0,1.0
D-Glutamine and D-glutamate metabolism,Δgnd,0.0,1.0
D-Glutamine and D-glutamate metabolism,Δpgi,0.0,1.0
D-Glutamine and D-glutamate metabolism,Δpts,0.0,1.0
D-Glutamine and D-glutamate metabolism,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
D-Glutamine and D-glutamate metabolism,Δsdh,0.0,1.0
D-Glutamine and D-glutamate metabolism,Δtpi,0.0,1.0
Drug metabolism - cytochrome P450,2 3-butanediol,0.0,1.0
Drug metabolism - cytochrome P450,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Drug metabolism - cytochrome P450,30 celsius,0.0,1.0
Drug metabolism - cytochrome P450,37 celsius,1.1726726726726726,0.5266286954355489
Drug metabolism - cytochrome P450,42 celsius,0.0,1.0
Drug metabolism - cytochrome P450,511145,1.0,0.6083601684965123
Drug metabolism - cytochrome P450,CaCl2(0.1),1.0,0.6083601684965123
Drug metabolism - cytochrome P450,D-2-deoxyribose,3.0205391527599486,0.2926196684225522
Drug metabolism - cytochrome P450,D-arabinose,0.0,1.0
Drug metabolism - cytochrome P450,D-lyxose,0.0,1.0
Drug metabolism - cytochrome P450,GMOS,0.0,1.0
Drug metabolism - cytochrome P450,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083601684965123
Drug metabolism - cytochrome P450,M9,1.0,0.6083601684965123
Drug metabolism - cytochrome P450,MgSO4(0.24),1.0,0.6083601684965123
Drug metabolism - cytochrome P450,NH4Cl(1),1.0,0.6083601684965123
Drug metabolism - cytochrome P450,NaCl(0.5g/L) trace elements,1.4874465811965811,0.40982041840542166
Drug metabolism - cytochrome P450,U-13C glucose(2),0.0,1.0
Drug metabolism - cytochrome P450,WT,1.2269170579029733,0.5037021085361509
Drug metabolism - cytochrome P450,acetate(4),0.0,1.0
Drug metabolism - cytochrome P450,adipic acid,0.0,1.0
Drug metabolism - cytochrome P450,coumaric acid,0.0,1.0
Drug metabolism - cytochrome P450,glucose(2),0.0,1.0
Drug metabolism - cytochrome P450,glucose(4),2.3157894736842106,0.3624432038748077
Drug metabolism - cytochrome P450,glucose(4) or acetate(4),0.0,1.0
Drug metabolism - cytochrome P450,glucose(4) or glycerol(2.5),0.0,1.0
Drug metabolism - cytochrome P450,glucose(4) or xylose(4),0.0,1.0
Drug metabolism - cytochrome P450,glutaric acid,0.0,1.0
Drug metabolism - cytochrome P450,glycerol(2.5),0.0,1.0
Drug metabolism - cytochrome P450,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Drug metabolism - cytochrome P450,hexamethylenediamine,0.0,1.0
Drug metabolism - cytochrome P450,hexanoic acid,0.0,1.0
Drug metabolism - cytochrome P450,isobutyric acid,0.0,1.0
Drug metabolism - cytochrome P450,m-tartrate,0.0,1.0
Drug metabolism - cytochrome P450,n-butanol,0.0,1.0
Drug metabolism - cytochrome P450,octanoic acid,0.0,1.0
Drug metabolism - cytochrome P450,propanediol,0.0,1.0
Drug metabolism - cytochrome P450,putrescine,0.0,1.0
Drug metabolism - cytochrome P450,xylose(4),0.0,1.0
Drug metabolism - cytochrome P450,Δgnd,0.0,1.0
Drug metabolism - cytochrome P450,Δpgi,0.0,1.0
Drug metabolism - cytochrome P450,Δpts,0.0,1.0
Drug metabolism - cytochrome P450,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Drug metabolism - cytochrome P450,Δsdh,0.0,1.0
Drug metabolism - cytochrome P450,Δtpi,0.0,1.0
Drug metabolism - other enzymes,2 3-butanediol,0.1847355435368703,0.9950858509963761
Drug metabolism - other enzymes,20uM FeSO4 and 10mM sodium citrate,18.209302325581394,0.002515189394998333
Drug metabolism - other enzymes,30 celsius,0.16458113804004215,0.9999095731721473
Drug metabolism - other enzymes,37 celsius,1.0732640270928484,0.25522869695588307
Drug metabolism - other enzymes,42 celsius,1.566464079788063,0.1571069248098097
Drug metabolism - other enzymes,511145,1.0,0.5147015330880488
Drug metabolism - other enzymes,CaCl2(0.1),1.0,0.5147015330880488
Drug metabolism - other enzymes,D-2-deoxyribose,0.0,1.0
Drug metabolism - other enzymes,D-arabinose,18.181745396317055,0.10162089298077966
Drug metabolism - other enzymes,D-lyxose,6.060048038430745,0.1929223972538198
Drug metabolism - other enzymes,GMOS,3.6378205128205128,0.12698625168214375
Drug metabolism - other enzymes,KH2PO4(3) Na2HPO4(6.8),1.0,0.5147015330880488
Drug metabolism - other enzymes,M9,1.0,0.5147015330880488
Drug metabolism - other enzymes,MgSO4(0.24),1.0,0.5147015330880488
Drug metabolism - other enzymes,NH4Cl(1),1.0,0.5147015330880488
Drug metabolism - other enzymes,NaCl(0.5g/L) trace elements,1.0536094334196147,0.33667725186245523
Drug metabolism - other enzymes,U-13C glucose(2),4.869565217391305,0.0006460644111898906
Drug metabolism - other enzymes,WT,0.8073597995899391,0.9754504452515363
Drug metabolism - other enzymes,acetate(4),0.9561754666891408,0.6576922392577285
Drug metabolism - other enzymes,adipic acid,4.047084002140182,0.025414103147806913
Drug metabolism - other enzymes,coumaric acid,1.023624895440056,0.5544712191988319
Drug metabolism - other enzymes,glucose(2),0.8564553888840718,0.8356569014939821
Drug metabolism - other enzymes,glucose(4),1.9615724030052706,2.3531973849874574e-05
Drug metabolism - other enzymes,glucose(4) or acetate(4),2.121530382595649,0.02804347807665234
Drug metabolism - other enzymes,glucose(4) or glycerol(2.5),5.360973304984644,0.004796982865043901
Drug metabolism - other enzymes,glucose(4) or xylose(4),0.7807176513229431,0.7514770976777728
Drug metabolism - other enzymes,glutaric acid,0.0,1.0
Drug metabolism - other enzymes,glycerol(2.5),0.16014957264957264,0.9999329800342401
Drug metabolism - other enzymes,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Drug metabolism - other enzymes,hexamethylenediamine,1.4276783177038932,0.21598968795890827
Drug metabolism - other enzymes,hexanoic acid,0.0,1.0
Drug metabolism - other enzymes,isobutyric acid,0.27411130536130535,0.9937164959985855
Drug metabolism - other enzymes,m-tartrate,0.2805232558139535,0.9927605799948448
Drug metabolism - other enzymes,n-butanol,5.411343710860619,0.0003572944160847421
Drug metabolism - other enzymes,octanoic acid,1.211369095276221,0.5758051871055481
Drug metabolism - other enzymes,propanediol,0.0,1.0
Drug metabolism - other enzymes,putrescine,0.9236132820464029,0.6344040958460727
Drug metabolism - other enzymes,xylose(4),4.857142857142857,0.01523682190759368
Drug metabolism - other enzymes,Δgnd,4.285336606552733,0.021665535823490192
Drug metabolism - other enzymes,Δpgi,1.8690809989256048,0.011138769144118127
Drug metabolism - other enzymes,Δpts,2.0688207374954364,0.11084996508811973
Drug metabolism - other enzymes,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Drug metabolism - other enzymes,Δsdh,1.6537282941777325,0.240256013692543
Drug metabolism - other enzymes,Δtpi,2.0227576974564925,0.11819271007337104
Ethylbenzene degradation,2 3-butanediol,27.04308390022676,0.040566485310648014
Ethylbenzene degradation,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Ethylbenzene degradation,30 celsius,0.0,1.0
Ethylbenzene degradation,37 celsius,1.172589376641475,0.5956862649431143
Ethylbenzene degradation,42 celsius,0.0,1.0
Ethylbenzene degradation,511145,1.0,0.6513943352247629
Ethylbenzene degradation,CaCl2(0.1),1.0,0.6513943352247629
Ethylbenzene degradation,D-2-deoxyribose,0.0,1.0
Ethylbenzene degradation,D-arabinose,0.0,1.0
Ethylbenzene degradation,D-lyxose,0.0,1.0
Ethylbenzene degradation,GMOS,0.0,1.0
Ethylbenzene degradation,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513943352247629
Ethylbenzene degradation,M9,1.0,0.6513943352247629
Ethylbenzene degradation,MgSO4(0.24),1.0,0.6513943352247629
Ethylbenzene degradation,NH4Cl(1),1.0,0.6513943352247629
Ethylbenzene degradation,NaCl(0.5g/L) trace elements,0.0,1.0
Ethylbenzene degradation,U-13C glucose(2),0.0,1.0
Ethylbenzene degradation,WT,1.2268029719010112,0.5798943420658338
Ethylbenzene degradation,acetate(4),0.0,1.0
Ethylbenzene degradation,adipic acid,0.0,1.0
Ethylbenzene degradation,coumaric acid,0.0,1.0
Ethylbenzene degradation,glucose(2),3.236198462613557,0.28675392767516794
Ethylbenzene degradation,glucose(4),0.0,1.0
Ethylbenzene degradation,glucose(4) or acetate(4),0.0,1.0
Ethylbenzene degradation,glucose(4) or glycerol(2.5),0.0,1.0
Ethylbenzene degradation,glucose(4) or xylose(4),0.0,1.0
Ethylbenzene degradation,glutaric acid,0.0,1.0
Ethylbenzene degradation,glycerol(2.5),0.0,1.0
Ethylbenzene degradation,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Ethylbenzene degradation,hexamethylenediamine,0.0,1.0
Ethylbenzene degradation,hexanoic acid,0.0,1.0
Ethylbenzene degradation,isobutyric acid,0.0,1.0
Ethylbenzene degradation,m-tartrate,0.0,1.0
Ethylbenzene degradation,n-butanol,0.0,1.0
Ethylbenzene degradation,octanoic acid,0.0,1.0
Ethylbenzene degradation,propanediol,0.0,1.0
Ethylbenzene degradation,putrescine,0.0,1.0
Ethylbenzene degradation,xylose(4),0.0,1.0
Ethylbenzene degradation,Δgnd,0.0,1.0
Ethylbenzene degradation,Δpgi,0.0,1.0
Ethylbenzene degradation,Δpts,0.0,1.0
Ethylbenzene degradation,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Ethylbenzene degradation,Δsdh,0.0,1.0
Ethylbenzene degradation,Δtpi,0.0,1.0
Fatty acid biosynthesis,2 3-butanediol,0.0,1.0
Fatty acid biosynthesis,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Fatty acid biosynthesis,30 celsius,0.0,1.0
Fatty acid biosynthesis,37 celsius,1.172589376641475,0.5956862649431143
Fatty acid biosynthesis,42 celsius,0.0,1.0
Fatty acid biosynthesis,511145,1.0,0.6513943352247629
Fatty acid biosynthesis,CaCl2(0.1),1.0,0.6513943352247629
Fatty acid biosynthesis,D-2-deoxyribose,0.0,1.0
Fatty acid biosynthesis,D-arabinose,0.0,1.0
Fatty acid biosynthesis,D-lyxose,0.0,1.0
Fatty acid biosynthesis,GMOS,0.0,1.0
Fatty acid biosynthesis,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513943352247629
Fatty acid biosynthesis,M9,1.0,0.6513943352247629
Fatty acid biosynthesis,MgSO4(0.24),1.0,0.6513943352247629
Fatty acid biosynthesis,NH4Cl(1),1.0,0.6513943352247629
Fatty acid biosynthesis,NaCl(0.5g/L) trace elements,1.4871538204871537,0.5136478268209861
Fatty acid biosynthesis,U-13C glucose(2),0.0,1.0
Fatty acid biosynthesis,WT,0.0,1.0
Fatty acid biosynthesis,acetate(4),0.0,1.0
Fatty acid biosynthesis,adipic acid,0.0,1.0
Fatty acid biosynthesis,coumaric acid,0.0,1.0
Fatty acid biosynthesis,glucose(2),3.236198462613557,0.28675392767516794
Fatty acid biosynthesis,glucose(4),0.0,1.0
Fatty acid biosynthesis,glucose(4) or acetate(4),0.0,1.0
Fatty acid biosynthesis,glucose(4) or glycerol(2.5),0.0,1.0
Fatty acid biosynthesis,glucose(4) or xylose(4),0.0,1.0
Fatty acid biosynthesis,glutaric acid,0.0,1.0
Fatty acid biosynthesis,glycerol(2.5),0.0,1.0
Fatty acid biosynthesis,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Fatty acid biosynthesis,hexamethylenediamine,0.0,1.0
Fatty acid biosynthesis,hexanoic acid,0.0,1.0
Fatty acid biosynthesis,isobutyric acid,0.0,1.0
Fatty acid biosynthesis,m-tartrate,0.0,1.0
Fatty acid biosynthesis,n-butanol,0.0,1.0
Fatty acid biosynthesis,octanoic acid,0.0,1.0
Fatty acid biosynthesis,propanediol,0.0,1.0
Fatty acid biosynthesis,putrescine,0.0,1.0
Fatty acid biosynthesis,xylose(4),0.0,1.0
Fatty acid biosynthesis,Δgnd,0.0,1.0
Fatty acid biosynthesis,Δpgi,12.933551198257081,0.08235401335583148
Fatty acid biosynthesis,Δpts,0.0,1.0
Fatty acid biosynthesis,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Fatty acid biosynthesis,Δsdh,0.0,1.0
Fatty acid biosynthesis,Δtpi,0.0,1.0
Fatty acid elongation in mitochondria,2 3-butanediol,4.99957921312855,0.06445145587564567
Fatty acid elongation in mitochondria,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Fatty acid elongation in mitochondria,30 celsius,0.0,1.0
Fatty acid elongation in mitochondria,37 celsius,1.1733419465977606,0.3650805352200573
Fatty acid elongation in mitochondria,42 celsius,0.0,1.0
Fatty acid elongation in mitochondria,511145,1.0,0.5489580999670368
Fatty acid elongation in mitochondria,CaCl2(0.1),1.0,0.5489580999670368
Fatty acid elongation in mitochondria,D-2-deoxyribose,5.061387420433704,0.0003295039073085829
Fatty acid elongation in mitochondria,D-arabinose,0.0,1.0
Fatty acid elongation in mitochondria,D-lyxose,0.0,1.0
Fatty acid elongation in mitochondria,GMOS,0.0,1.0
Fatty acid elongation in mitochondria,KH2PO4(3) Na2HPO4(6.8),1.0,0.5489580999670368
Fatty acid elongation in mitochondria,M9,1.0,0.5489580999670368
Fatty acid elongation in mitochondria,MgSO4(0.24),1.0,0.5489580999670368
Fatty acid elongation in mitochondria,NH4Cl(1),1.0,0.5489580999670368
Fatty acid elongation in mitochondria,NaCl(0.5g/L) trace elements,1.1644202024440131,0.3939632176684198
Fatty acid elongation in mitochondria,U-13C glucose(2),0.0,1.0
Fatty acid elongation in mitochondria,WT,1.2278338945005611,0.31768967228088646
Fatty acid elongation in mitochondria,acetate(4),0.0,1.0
Fatty acid elongation in mitochondria,adipic acid,0.0,1.0
Fatty acid elongation in mitochondria,coumaric acid,0.0,1.0
Fatty acid elongation in mitochondria,glucose(2),0.5928648537500643,0.8493214982845443
Fatty acid elongation in mitochondria,glucose(4),0.0,1.0
Fatty acid elongation in mitochondria,glucose(4) or acetate(4),0.0,1.0
Fatty acid elongation in mitochondria,glucose(4) or glycerol(2.5),0.0,1.0
Fatty acid elongation in mitochondria,glucose(4) or xylose(4),0.0,1.0
Fatty acid elongation in mitochondria,glutaric acid,0.0,1.0
Fatty acid elongation in mitochondria,glycerol(2.5),0.0,1.0
Fatty acid elongation in mitochondria,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Fatty acid elongation in mitochondria,hexamethylenediamine,0.0,1.0
Fatty acid elongation in mitochondria,hexanoic acid,0.0,1.0
Fatty acid elongation in mitochondria,isobutyric acid,0.0,1.0
Fatty acid elongation in mitochondria,m-tartrate,0.0,1.0
Fatty acid elongation in mitochondria,n-butanol,0.0,1.0
Fatty acid elongation in mitochondria,octanoic acid,0.0,1.0
Fatty acid elongation in mitochondria,propanediol,0.0,1.0
Fatty acid elongation in mitochondria,putrescine,0.0,1.0
Fatty acid elongation in mitochondria,xylose(4),0.0,1.0
Fatty acid elongation in mitochondria,Δgnd,0.0,1.0
Fatty acid elongation in mitochondria,Δpgi,0.0,1.0
Fatty acid elongation in mitochondria,Δpts,0.0,1.0
Fatty acid elongation in mitochondria,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Fatty acid elongation in mitochondria,Δsdh,0.0,1.0
Fatty acid elongation in mitochondria,Δtpi,0.0,1.0
Fatty acid metabolism,2 3-butanediol,3.54444942477215,0.11417125266799485
Fatty acid metabolism,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Fatty acid metabolism,30 celsius,0.0,1.0
Fatty acid metabolism,37 celsius,1.1736785329018338,0.3262986209455643
Fatty acid metabolism,42 celsius,0.0,1.0
Fatty acid metabolism,511145,1.0,0.5414749563696613
Fatty acid metabolism,CaCl2(0.1),1.0,0.5414749563696613
Fatty acid metabolism,D-2-deoxyribose,4.002164748775208,0.0007155054155211305
Fatty acid metabolism,D-arabinose,0.0,1.0
Fatty acid metabolism,D-lyxose,0.0,1.0
Fatty acid metabolism,GMOS,0.0,1.0
Fatty acid metabolism,KH2PO4(3) Na2HPO4(6.8),1.0,0.5414749563696613
Fatty acid metabolism,M9,1.0,0.5414749563696613
Fatty acid metabolism,MgSO4(0.24),1.0,0.5414749563696613
Fatty acid metabolism,NH4Cl(1),1.0,0.5414749563696613
Fatty acid metabolism,NaCl(0.5g/L) trace elements,1.1420173774561466,0.3823933809918172
Fatty acid metabolism,U-13C glucose(2),0.0,1.0
Fatty acid metabolism,WT,1.2282950967161494,0.27316107536723283
Fatty acid metabolism,acetate(4),0.0,1.0
Fatty acid metabolism,adipic acid,0.0,1.0
Fatty acid metabolism,coumaric acid,0.0,1.0
Fatty acid metabolism,glucose(2),0.6358649128781951,0.8481031787032396
Fatty acid metabolism,glucose(4),0.31492400064910475,0.9575231246889673
Fatty acid metabolism,glucose(4) or acetate(4),0.0,1.0
Fatty acid metabolism,glucose(4) or glycerol(2.5),0.0,1.0
Fatty acid metabolism,glucose(4) or xylose(4),1.7778776978417266,0.4342401085632862
Fatty acid metabolism,glutaric acid,1.7064748201438849,0.4474013983289073
Fatty acid metabolism,glycerol(2.5),0.0,1.0
Fatty acid metabolism,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Fatty acid metabolism,hexamethylenediamine,0.0,1.0
Fatty acid metabolism,hexanoic acid,0.0,1.0
Fatty acid metabolism,isobutyric acid,0.0,1.0
Fatty acid metabolism,m-tartrate,0.0,1.0
Fatty acid metabolism,n-butanol,0.0,1.0
Fatty acid metabolism,octanoic acid,0.0,1.0
Fatty acid metabolism,propanediol,0.0,1.0
Fatty acid metabolism,putrescine,0.0,1.0
Fatty acid metabolism,xylose(4),0.0,1.0
Fatty acid metabolism,Δgnd,0.0,1.0
Fatty acid metabolism,Δpgi,0.0,1.0
Fatty acid metabolism,Δpts,0.0,1.0
Fatty acid metabolism,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Fatty acid metabolism,Δsdh,0.0,1.0
Fatty acid metabolism,Δtpi,0.0,1.0
Flavone and flavonol biosynthesis,2 3-butanediol,0.0,1.0
Flavone and flavonol biosynthesis,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Flavone and flavonol biosynthesis,30 celsius,0.0,1.0
Flavone and flavonol biosynthesis,37 celsius,1.172589376641475,0.5956862649431143
Flavone and flavonol biosynthesis,42 celsius,0.0,1.0
Flavone and flavonol biosynthesis,511145,1.0,0.6513943352247629
Flavone and flavonol biosynthesis,CaCl2(0.1),1.0,0.6513943352247629
Flavone and flavonol biosynthesis,D-2-deoxyribose,0.0,1.0
Flavone and flavonol biosynthesis,D-arabinose,0.0,1.0
Flavone and flavonol biosynthesis,D-lyxose,0.0,1.0
Flavone and flavonol biosynthesis,GMOS,0.0,1.0
Flavone and flavonol biosynthesis,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513943352247629
Flavone and flavonol biosynthesis,M9,1.0,0.6513943352247629
Flavone and flavonol biosynthesis,MgSO4(0.24),1.0,0.6513943352247629
Flavone and flavonol biosynthesis,NH4Cl(1),1.0,0.6513943352247629
Flavone and flavonol biosynthesis,NaCl(0.5g/L) trace elements,1.4871538204871537,0.5136478268209861
Flavone and flavonol biosynthesis,U-13C glucose(2),0.0,1.0
Flavone and flavonol biosynthesis,WT,1.2268029719010112,0.5798943420658338
Flavone and flavonol biosynthesis,acetate(4),0.0,1.0
Flavone and flavonol biosynthesis,adipic acid,0.0,1.0
Flavone and flavonol biosynthesis,coumaric acid,0.0,1.0
Flavone and flavonol biosynthesis,glucose(2),0.0,1.0
Flavone and flavonol biosynthesis,glucose(4),0.0,1.0
Flavone and flavonol biosynthesis,glucose(4) or acetate(4),27.900584795321638,0.03935929652801971
Flavone and flavonol biosynthesis,glucose(4) or glycerol(2.5),0.0,1.0
Flavone and flavonol biosynthesis,glucose(4) or xylose(4),0.0,1.0
Flavone and flavonol biosynthesis,glutaric acid,0.0,1.0
Flavone and flavonol biosynthesis,glycerol(2.5),0.0,1.0
Flavone and flavonol biosynthesis,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Flavone and flavonol biosynthesis,hexamethylenediamine,0.0,1.0
Flavone and flavonol biosynthesis,hexanoic acid,0.0,1.0
Flavone and flavonol biosynthesis,isobutyric acid,0.0,1.0
Flavone and flavonol biosynthesis,m-tartrate,0.0,1.0
Flavone and flavonol biosynthesis,n-butanol,0.0,1.0
Flavone and flavonol biosynthesis,octanoic acid,0.0,1.0
Flavone and flavonol biosynthesis,propanediol,0.0,1.0
Flavone and flavonol biosynthesis,putrescine,0.0,1.0
Flavone and flavonol biosynthesis,xylose(4),0.0,1.0
Flavone and flavonol biosynthesis,Δgnd,0.0,1.0
Flavone and flavonol biosynthesis,Δpgi,0.0,1.0
Flavone and flavonol biosynthesis,Δpts,0.0,1.0
Flavone and flavonol biosynthesis,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Flavone and flavonol biosynthesis,Δsdh,0.0,1.0
Flavone and flavonol biosynthesis,Δtpi,0.0,1.0
Folate biosynthesis,2 3-butanediol,0.0,1.0
Folate biosynthesis,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Folate biosynthesis,30 celsius,0.0,1.0
