mutated features,condition,odd ratio,p value
cspC/yobF,D-lyxose,0.0,1.0
cspC/yobF,GMOS,0.0,1.0
cspC/yobF,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cspC/yobF,M9,1.0,0.651359364589521
cspC/yobF,MgSO4(0.24),1.0,0.651359364589521
cspC/yobF,NH4Cl(1),1.0,0.651359364589521
cspC/yobF,NaCl(0.5g/L) trace elements,2.148850659216782,0.3960803661926532
cspC/yobF,U-13C glucose(2),0.0,1.0
cspC/yobF,WT,1.1222382710105387,0.6110109946092557
cspC/yobF,acetate(4),196.94017094017093,0.005839462751749299
cspC/yobF,adipic acid,0.0,1.0
cspC/yobF,coumaric acid,0.0,1.0
cspC/yobF,glucose(2),0.0,1.0
cspC/yobF,glucose(4),0.0,1.0
cspC/yobF,glucose(4) or acetate(4),0.0,1.0
cspC/yobF,glucose(4) or glycerol(2.5),0.0,1.0
cspC/yobF,glucose(4) or xylose(4),0.0,1.0
cspC/yobF,glutaric acid,0.0,1.0
cspC/yobF,glycerol(2.5),0.0,1.0
cspC/yobF,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cspC/yobF,hexamethylenediamine,0.0,1.0
cspC/yobF,hexanoic acid,0.0,1.0
cspC/yobF,isobutyric acid,0.0,1.0
cspC/yobF,m-tartrate,0.0,1.0
cspC/yobF,monomethyl succinate,0.0,1.0
cspC/yobF,n-butanol,0.0,1.0
cspC/yobF,octanoic acid,0.0,1.0
cspC/yobF,propanediol,0.0,1.0
cspC/yobF,putrescine,0.0,1.0
cspC/yobF,xylose(4),0.0,1.0
cspC/yobF,Δgnd,0.0,1.0
cspC/yobF,Δpgi,0.0,1.0
cspC/yobF,Δpts,0.0,1.0
cspC/yobF,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cspC/yobF,Δsdh,0.0,1.0
cspC/yobF,Δtpi,0.0,1.0
cspE/crcB,2 3-butanediol,0.0,1.0
cspE/crcB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cspE/crcB,37 celsius,1.0591340541089285,0.6312847961277182
cspE/crcB,42 celsius,0.0,1.0
cspE/crcB,511145,1.0,0.651359364589521
cspE/crcB,CaCl2(0.1),1.0,0.651359364589521
cspE/crcB,D-2-deoxyribose,0.0,1.0
cspE/crcB,D-arabinose,0.0,1.0
cspE/crcB,D-lyxose,0.0,1.0
cspE/crcB,GMOS,0.0,1.0
cspE/crcB,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cspE/crcB,M9,1.0,0.651359364589521
cspE/crcB,MgSO4(0.24),1.0,0.651359364589521
cspE/crcB,NH4Cl(1),1.0,0.651359364589521
cspE/crcB,NaCl(0.5g/L) trace elements,2.148850659216782,0.3960803661926532
cspE/crcB,U-13C glucose(2),0.0,1.0
cspE/crcB,WT,1.1222382710105387,0.6110109946092557
cspE/crcB,acetate(4),0.0,1.0
cspE/crcB,adipic acid,0.0,1.0
cspE/crcB,coumaric acid,0.0,1.0
cspE/crcB,glucose(2),0.0,1.0
cspE/crcB,glucose(4),0.0,1.0
cspE/crcB,glucose(4) or acetate(4),0.0,1.0
cspE/crcB,glucose(4) or glycerol(2.5),0.0,1.0
cspE/crcB,glucose(4) or xylose(4),19.36924376848331,0.05579507580049925
cspE/crcB,glutaric acid,0.0,1.0
cspE/crcB,glycerol(2.5),0.0,1.0
cspE/crcB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cspE/crcB,hexamethylenediamine,0.0,1.0
cspE/crcB,hexanoic acid,0.0,1.0
cspE/crcB,isobutyric acid,0.0,1.0
cspE/crcB,m-tartrate,0.0,1.0
cspE/crcB,monomethyl succinate,0.0,1.0
cspE/crcB,n-butanol,0.0,1.0
cspE/crcB,octanoic acid,0.0,1.0
cspE/crcB,propanediol,0.0,1.0
cspE/crcB,putrescine,0.0,1.0
cspE/crcB,xylose(4),0.0,1.0
cspE/crcB,Δgnd,0.0,1.0
cspE/crcB,Δpgi,0.0,1.0
cspE/crcB,Δpts,0.0,1.0
cspE/crcB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cspE/crcB,Δsdh,0.0,1.0
cspE/crcB,Δtpi,0.0,1.0
curA,2 3-butanediol,0.0,1.0
curA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
curA,37 celsius,1.0591340541089285,0.6312847961277182
curA,42 celsius,0.0,1.0
curA,511145,1.0,0.651359364589521
curA,CaCl2(0.1),1.0,0.651359364589521
curA,D-2-deoxyribose,11.22369714847591,0.09400117518433006
curA,D-arabinose,0.0,1.0
curA,D-lyxose,0.0,1.0
curA,GMOS,0.0,1.0
curA,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
curA,M9,1.0,0.651359364589521
curA,MgSO4(0.24),1.0,0.651359364589521
curA,NH4Cl(1),1.0,0.651359364589521
curA,NaCl(0.5g/L) trace elements,2.148850659216782,0.3960803661926532
curA,U-13C glucose(2),0.0,1.0
curA,WT,1.1222382710105387,0.6110109946092557
curA,acetate(4),0.0,1.0
curA,adipic acid,0.0,1.0
curA,coumaric acid,0.0,1.0
curA,glucose(2),0.0,1.0
curA,glucose(4),0.0,1.0
curA,glucose(4) or acetate(4),0.0,1.0
curA,glucose(4) or glycerol(2.5),0.0,1.0
curA,glucose(4) or xylose(4),0.0,1.0
curA,glutaric acid,0.0,1.0
curA,glycerol(2.5),0.0,1.0
curA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
curA,hexamethylenediamine,0.0,1.0
curA,hexanoic acid,0.0,1.0
curA,isobutyric acid,0.0,1.0
curA,m-tartrate,0.0,1.0
curA,monomethyl succinate,0.0,1.0
curA,n-butanol,0.0,1.0
curA,octanoic acid,0.0,1.0
curA,propanediol,0.0,1.0
curA,putrescine,0.0,1.0
curA,xylose(4),0.0,1.0
curA,Δgnd,0.0,1.0
curA,Δpgi,0.0,1.0
curA,Δpts,0.0,1.0
curA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
curA,Δsdh,0.0,1.0
curA,Δtpi,0.0,1.0
curA/mcbR,2 3-butanediol,0.0,1.0
curA/mcbR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
curA/mcbR,37 celsius,1.0591475642880714,0.578766032794658
curA/mcbR,42 celsius,0.0,1.0
curA/mcbR,511145,1.0,0.608308665107283
curA/mcbR,CaCl2(0.1),1.0,0.608308665107283
curA/mcbR,D-2-deoxyribose,11.246366100024636,0.01627205693195164
curA/mcbR,D-arabinose,0.0,1.0
curA/mcbR,D-lyxose,0.0,1.0
curA/mcbR,GMOS,0.0,1.0
curA/mcbR,KH2PO4(3) Na2HPO4(6.8),1.0,0.608308665107283
curA/mcbR,M9,1.0,0.608308665107283
curA/mcbR,MgSO4(0.24),1.0,0.608308665107283
curA/mcbR,NH4Cl(1),1.0,0.608308665107283
curA/mcbR,NaCl(0.5g/L) trace elements,2.149357654212023,0.2579397788154451
curA/mcbR,U-13C glucose(2),0.0,1.0
curA/mcbR,WT,1.122267704738208,0.5490165246061847
curA/mcbR,acetate(4),0.0,1.0
curA/mcbR,adipic acid,0.0,1.0
curA/mcbR,coumaric acid,0.0,1.0
curA/mcbR,glucose(2),0.0,1.0
curA/mcbR,glucose(4),0.0,1.0
curA/mcbR,glucose(4) or acetate(4),0.0,1.0
curA/mcbR,glucose(4) or glycerol(2.5),0.0,1.0
curA/mcbR,glucose(4) or xylose(4),0.0,1.0
curA/mcbR,glutaric acid,0.0,1.0
curA/mcbR,glycerol(2.5),0.0,1.0
curA/mcbR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
curA/mcbR,hexamethylenediamine,0.0,1.0
curA/mcbR,hexanoic acid,0.0,1.0
curA/mcbR,isobutyric acid,0.0,1.0
curA/mcbR,m-tartrate,0.0,1.0
curA/mcbR,monomethyl succinate,0.0,1.0
curA/mcbR,n-butanol,0.0,1.0
curA/mcbR,octanoic acid,0.0,1.0
curA/mcbR,propanediol,0.0,1.0
curA/mcbR,putrescine,0.0,1.0
curA/mcbR,xylose(4),0.0,1.0
curA/mcbR,Δgnd,0.0,1.0
curA/mcbR,Δpgi,0.0,1.0
curA/mcbR,Δpts,0.0,1.0
curA/mcbR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
curA/mcbR,Δsdh,0.0,1.0
curA/mcbR,Δtpi,0.0,1.0
cyaA,2 3-butanediol,0.0,1.0
cyaA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cyaA,37 celsius,1.0594736707762207,0.4207262154445367
cyaA,42 celsius,0.0,1.0
cyaA,511145,1.0,0.5304375242083886
cyaA,CaCl2(0.1),1.0,0.5304375242083886
cyaA,D-2-deoxyribose,0.0,1.0
cyaA,D-arabinose,0.0,1.0
cyaA,D-lyxose,0.0,1.0
cyaA,GMOS,0.0,1.0
cyaA,KH2PO4(3) Na2HPO4(6.8),1.0,0.5304375242083886
cyaA,M9,1.0,0.5304375242083886
cyaA,MgSO4(0.24),1.0,0.5304375242083886
cyaA,NH4Cl(1),1.0,0.5304375242083886
cyaA,NaCl(0.5g/L) trace elements,2.161661215184855,0.0005179135290183138
cyaA,U-13C glucose(2),0.0,1.0
cyaA,WT,0.9800466463252744,0.5683150577617662
cyaA,acetate(4),0.0,1.0
cyaA,adipic acid,0.0,1.0
cyaA,coumaric acid,0.0,1.0
cyaA,glucose(2),0.0696102148384306,0.9999991689583987
cyaA,glucose(4),0.46249128419671054,0.9286534588315869
cyaA,glucose(4) or acetate(4),0.0,1.0
cyaA,glucose(4) or glycerol(2.5),0.0,1.0
cyaA,glucose(4) or xylose(4),0.6693923690121408,0.7761516076030556
cyaA,glutaric acid,0.0,1.0
cyaA,glycerol(2.5),26.07797641688855,8.609332666061363e-22
cyaA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cyaA,hexamethylenediamine,0.0,1.0
cyaA,hexanoic acid,0.0,1.0
cyaA,isobutyric acid,0.0,1.0
cyaA,m-tartrate,1.0255903744275838,0.6246419147408069
cyaA,monomethyl succinate,0.0,1.0
cyaA,n-butanol,0.0,1.0
cyaA,octanoic acid,0.0,1.0
cyaA,propanediol,0.0,1.0
cyaA,putrescine,0.0,1.0
cyaA,xylose(4),0.0,1.0
cyaA,Δgnd,0.0,1.0
cyaA,Δpgi,1.3809350775193798,0.42768599281742503
cyaA,Δpts,4.536283536283536,0.20246747179878305
cyaA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cyaA,Δsdh,0.0,1.0
cyaA,Δtpi,0.0,1.0
cybB,2 3-butanediol,0.0,1.0
cybB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cybB,37 celsius,1.0591340541089285,0.6312847961277182
cybB,42 celsius,0.0,1.0
cybB,511145,1.0,0.651359364589521
cybB,CaCl2(0.1),1.0,0.651359364589521
cybB,D-2-deoxyribose,11.22369714847591,0.09400117518433006
cybB,D-arabinose,0.0,1.0
cybB,D-lyxose,0.0,1.0
cybB,GMOS,0.0,1.0
cybB,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cybB,M9,1.0,0.651359364589521
cybB,MgSO4(0.24),1.0,0.651359364589521
cybB,NH4Cl(1),1.0,0.651359364589521
cybB,NaCl(0.5g/L) trace elements,2.148850659216782,0.3960803661926532
cybB,U-13C glucose(2),0.0,1.0
cybB,WT,1.1222382710105387,0.6110109946092557
cybB,acetate(4),0.0,1.0
cybB,adipic acid,0.0,1.0
cybB,coumaric acid,0.0,1.0
cybB,glucose(2),0.0,1.0
cybB,glucose(4),0.0,1.0
cybB,glucose(4) or acetate(4),0.0,1.0
cybB,glucose(4) or glycerol(2.5),0.0,1.0
cybB,glucose(4) or xylose(4),0.0,1.0
cybB,glutaric acid,0.0,1.0
cybB,glycerol(2.5),0.0,1.0
cybB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cybB,hexamethylenediamine,0.0,1.0
cybB,hexanoic acid,0.0,1.0
cybB,isobutyric acid,0.0,1.0
cybB,m-tartrate,0.0,1.0
cybB,monomethyl succinate,0.0,1.0
cybB,n-butanol,0.0,1.0
cybB,octanoic acid,0.0,1.0
cybB,propanediol,0.0,1.0
cybB,putrescine,0.0,1.0
cybB,xylose(4),0.0,1.0
cybB,Δgnd,0.0,1.0
cybB,Δpgi,0.0,1.0
cybB,Δpts,0.0,1.0
cybB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cybB,Δsdh,0.0,1.0
cybB,Δtpi,0.0,1.0
cycA,2 3-butanediol,0.0,1.0
cycA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cycA,37 celsius,1.0591340541089285,0.6312847961277182
cycA,42 celsius,0.0,1.0
cycA,511145,1.0,0.651359364589521
cycA,CaCl2(0.1),1.0,0.651359364589521
cycA,D-2-deoxyribose,0.0,1.0
cycA,D-arabinose,0.0,1.0
cycA,D-lyxose,0.0,1.0
cycA,GMOS,0.0,1.0
cycA,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cycA,M9,1.0,0.651359364589521
cycA,MgSO4(0.24),1.0,0.651359364589521
cycA,NH4Cl(1),1.0,0.651359364589521
cycA,NaCl(0.5g/L) trace elements,0.0,1.0
cycA,U-13C glucose(2),0.0,1.0
cycA,WT,0.0,1.0
cycA,acetate(4),0.0,1.0
cycA,adipic acid,0.0,1.0
cycA,coumaric acid,0.0,1.0
cycA,glucose(2),2.0147533425541724,0.4154894665220394
cycA,glucose(4),0.0,1.0
cycA,glucose(4) or acetate(4),0.0,1.0
cycA,glucose(4) or glycerol(2.5),0.0,1.0
cycA,glucose(4) or xylose(4),0.0,1.0
cycA,glutaric acid,0.0,1.0
cycA,glycerol(2.5),0.0,1.0
cycA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,189.64197530864197,0.006055148547605614
cycA,hexamethylenediamine,0.0,1.0
cycA,hexanoic acid,0.0,1.0
cycA,isobutyric acid,0.0,1.0
cycA,m-tartrate,0.0,1.0
cycA,monomethyl succinate,0.0,1.0
cycA,n-butanol,0.0,1.0
cycA,octanoic acid,0.0,1.0
cycA,propanediol,0.0,1.0
cycA,putrescine,0.0,1.0
cycA,xylose(4),0.0,1.0
cycA,Δgnd,0.0,1.0
cycA,Δpgi,0.0,1.0
cycA,Δpts,0.0,1.0
cycA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,189.64197530864197,0.006055148547605614
cycA,Δsdh,0.0,1.0
cycA,Δtpi,0.0,1.0
cydA,2 3-butanediol,0.0,1.0
cydA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cydA,37 celsius,0.0,1.0
cydA,42 celsius,21.97222222222222,0.04939189018304292
cydA,511145,1.0,0.651359364589521
cydA,CaCl2(0.1),1.0,0.651359364589521
cydA,D-2-deoxyribose,0.0,1.0
cydA,D-arabinose,0.0,1.0
cydA,D-lyxose,0.0,1.0
cydA,GMOS,0.0,1.0
cydA,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cydA,M9,1.0,0.651359364589521
cydA,MgSO4(0.24),1.0,0.651359364589521
cydA,NH4Cl(1),1.0,0.651359364589521
cydA,NaCl(0.5g/L) trace elements,2.148850659216782,0.3960803661926532
cydA,U-13C glucose(2),0.0,1.0
cydA,WT,1.1222382710105387,0.6110109946092557
cydA,acetate(4),0.0,1.0
cydA,adipic acid,0.0,1.0
cydA,coumaric acid,0.0,1.0
cydA,glucose(2),0.0,1.0
cydA,glucose(4),6.656832526053134,0.15272991183060727
cydA,glucose(4) or acetate(4),0.0,1.0
cydA,glucose(4) or glycerol(2.5),0.0,1.0
cydA,glucose(4) or xylose(4),0.0,1.0
cydA,glutaric acid,0.0,1.0
cydA,glycerol(2.5),0.0,1.0
cydA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cydA,hexamethylenediamine,0.0,1.0
cydA,hexanoic acid,0.0,1.0
cydA,isobutyric acid,0.0,1.0
cydA,m-tartrate,0.0,1.0
cydA,monomethyl succinate,0.0,1.0
cydA,n-butanol,0.0,1.0
cydA,octanoic acid,0.0,1.0
cydA,propanediol,0.0,1.0
cydA,putrescine,0.0,1.0
cydA,xylose(4),0.0,1.0
cydA,Δgnd,0.0,1.0
cydA,Δpgi,0.0,1.0
cydA,Δpts,0.0,1.0
cydA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cydA,Δsdh,0.0,1.0
cydA,Δtpi,0.0,1.0
cydX,2 3-butanediol,0.0,1.0
cydX,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cydX,37 celsius,1.0591340541089285,0.6312847961277182
cydX,42 celsius,0.0,1.0
cydX,511145,1.0,0.651359364589521
cydX,CaCl2(0.1),1.0,0.651359364589521
cydX,D-2-deoxyribose,0.0,1.0
cydX,D-arabinose,0.0,1.0
cydX,D-lyxose,0.0,1.0
cydX,GMOS,0.0,1.0
cydX,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cydX,M9,1.0,0.651359364589521
cydX,MgSO4(0.24),1.0,0.651359364589521
cydX,NH4Cl(1),1.0,0.651359364589521
cydX,NaCl(0.5g/L) trace elements,0.0,1.0
cydX,U-13C glucose(2),0.0,1.0
cydX,WT,1.1222382710105387,0.6110109946092557
cydX,acetate(4),0.0,1.0
cydX,adipic acid,0.0,1.0
cydX,coumaric acid,0.0,1.0
cydX,glucose(2),2.0147533425541724,0.4154894665220394
cydX,glucose(4),0.0,1.0
cydX,glucose(4) or acetate(4),0.0,1.0
cydX,glucose(4) or glycerol(2.5),0.0,1.0
cydX,glucose(4) or xylose(4),0.0,1.0
cydX,glutaric acid,0.0,1.0
cydX,glycerol(2.5),0.0,1.0
cydX,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cydX,hexamethylenediamine,0.0,1.0
cydX,hexanoic acid,0.0,1.0
cydX,isobutyric acid,0.0,1.0
cydX,m-tartrate,0.0,1.0
cydX,monomethyl succinate,0.0,1.0
cydX,n-butanol,0.0,1.0
cydX,octanoic acid,43.67806267806268,0.02529529363196609
cydX,propanediol,0.0,1.0
cydX,putrescine,0.0,1.0
cydX,xylose(4),0.0,1.0
cydX,Δgnd,0.0,1.0
cydX,Δpgi,0.0,1.0
cydX,Δpts,0.0,1.0
cydX,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cydX,Δsdh,0.0,1.0
cydX,Δtpi,0.0,1.0
cynR,2 3-butanediol,0.0,1.0
cynR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cynR,37 celsius,1.0591340541089285,0.6312847961277182
cynR,42 celsius,0.0,1.0
cynR,511145,1.0,0.651359364589521
cynR,CaCl2(0.1),1.0,0.651359364589521
cynR,D-2-deoxyribose,0.0,1.0
cynR,D-arabinose,0.0,1.0
cynR,D-lyxose,0.0,1.0
cynR,GMOS,0.0,1.0
cynR,KH2PO4(3) Na2HPO4(6.8),1.0,0.651359364589521
cynR,M9,1.0,0.651359364589521
cynR,MgSO4(0.24),1.0,0.651359364589521
cynR,NH4Cl(1),1.0,0.651359364589521
cynR,NaCl(0.5g/L) trace elements,0.0,1.0
cynR,U-13C glucose(2),0.0,1.0
cynR,WT,1.1222382710105387,0.6110109946092557
cynR,acetate(4),0.0,1.0
cynR,adipic acid,0.0,1.0
cynR,coumaric acid,0.0,1.0
cynR,glucose(2),2.0147533425541724,0.4154894665220394
cynR,glucose(4),0.0,1.0
cynR,glucose(4) or acetate(4),0.0,1.0
cynR,glucose(4) or glycerol(2.5),0.0,1.0
cynR,glucose(4) or xylose(4),0.0,1.0
cynR,glutaric acid,0.0,1.0
cynR,glycerol(2.5),0.0,1.0
cynR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cynR,hexamethylenediamine,22.06782106782107,0.04918468670413867
cynR,hexanoic acid,0.0,1.0
cynR,isobutyric acid,0.0,1.0
cynR,m-tartrate,0.0,1.0
cynR,monomethyl succinate,0.0,1.0
cynR,n-butanol,0.0,1.0
cynR,octanoic acid,0.0,1.0
cynR,propanediol,0.0,1.0
cynR,putrescine,0.0,1.0
cynR,xylose(4),0.0,1.0
cynR,Δgnd,0.0,1.0
cynR,Δpgi,0.0,1.0
cynR,Δpts,0.0,1.0
cynR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cynR,Δsdh,0.0,1.0
cynR,Δtpi,0.0,1.0
cyoA/ampG,2 3-butanediol,0.0,1.0
cyoA/ampG,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cyoA/ampG,37 celsius,1.0591475642880714,0.578766032794658
cyoA/ampG,42 celsius,0.0,1.0
cyoA/ampG,511145,1.0,0.608308665107283
cyoA/ampG,CaCl2(0.1),1.0,0.608308665107283
cyoA/ampG,D-2-deoxyribose,0.0,1.0
cyoA/ampG,D-arabinose,0.0,1.0
cyoA/ampG,D-lyxose,0.0,1.0
cyoA/ampG,GMOS,173.25563909774436,0.006486043114749289
cyoA/ampG,KH2PO4(3) Na2HPO4(6.8),1.0,0.608308665107283
cyoA/ampG,M9,1.0,0.608308665107283
cyoA/ampG,MgSO4(0.24),1.0,0.608308665107283
cyoA/ampG,NH4Cl(1),1.0,0.608308665107283
cyoA/ampG,NaCl(0.5g/L) trace elements,2.149357654212023,0.2579397788154451
cyoA/ampG,U-13C glucose(2),0.0,1.0
cyoA/ampG,WT,0.5314598484656514,0.8487200482430308
cyoA/ampG,acetate(4),0.0,1.0
cyoA/ampG,adipic acid,0.0,1.0
cyoA/ampG,coumaric acid,0.0,1.0
cyoA/ampG,glucose(2),0.0,1.0
cyoA/ampG,glucose(4),6.664315108759554,0.042156258641913934
cyoA/ampG,glucose(4) or acetate(4),0.0,1.0
cyoA/ampG,glucose(4) or glycerol(2.5),0.0,1.0
cyoA/ampG,glucose(4) or xylose(4),0.0,1.0
cyoA/ampG,glutaric acid,0.0,1.0
cyoA/ampG,glycerol(2.5),0.0,1.0
cyoA/ampG,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cyoA/ampG,hexamethylenediamine,0.0,1.0
cyoA/ampG,hexanoic acid,0.0,1.0
cyoA/ampG,isobutyric acid,0.0,1.0
cyoA/ampG,m-tartrate,0.0,1.0
cyoA/ampG,monomethyl succinate,0.0,1.0
cyoA/ampG,n-butanol,0.0,1.0
cyoA/ampG,octanoic acid,0.0,1.0
cyoA/ampG,propanediol,0.0,1.0
cyoA/ampG,putrescine,0.0,1.0
cyoA/ampG,xylose(4),0.0,1.0
cyoA/ampG,Δgnd,0.0,1.0
cyoA/ampG,Δpgi,0.0,1.0
cyoA/ampG,Δpts,0.0,1.0
cyoA/ampG,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cyoA/ampG,Δsdh,0.0,1.0
cyoA/ampG,Δtpi,0.0,1.0
cysB,2 3-butanediol,0.0,1.0
cysB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cysB,37 celsius,1.059161080641885,0.5520460889741833
cysB,42 celsius,0.0,1.0
cysB,511145,1.0,0.5887178912138932
cysB,CaCl2(0.1),1.0,0.5887178912138932
cysB,D-2-deoxyribose,0.0,1.0
cysB,D-arabinose,0.0,1.0
cysB,D-lyxose,0.0,1.0
cysB,GMOS,113.48768472906404,0.009714320394795922
cysB,KH2PO4(3) Na2HPO4(6.8),1.0,0.5887178912138932
cysB,M9,1.0,0.5887178912138932
cysB,MgSO4(0.24),1.0,0.5887178912138932
cysB,NH4Cl(1),1.0,0.5887178912138932
cysB,NaCl(0.5g/L) trace elements,2.1498650968849646,0.18152378823324997
cysB,U-13C glucose(2),0.0,1.0
cysB,WT,0.7212858174813388,0.7663404115198309
cysB,acetate(4),0.0,1.0
cysB,adipic acid,0.0,1.0
cysB,coumaric acid,0.0,1.0
cysB,glucose(2),0.0,1.0
cysB,glucose(4),4.283257747543462,0.08677283520669693
cysB,glucose(4) or acetate(4),0.0,1.0
cysB,glucose(4) or glycerol(2.5),0.0,1.0
cysB,glucose(4) or xylose(4),6.008522354792186,0.15825119187615305
cysB,glutaric acid,0.0,1.0
cysB,glycerol(2.5),0.0,1.0
cysB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cysB,hexamethylenediamine,0.0,1.0
cysB,hexanoic acid,0.0,1.0
cysB,isobutyric acid,0.0,1.0
cysB,m-tartrate,0.0,1.0
cysB,monomethyl succinate,0.0,1.0
cysB,n-butanol,0.0,1.0
cysB,octanoic acid,0.0,1.0
cysB,propanediol,0.0,1.0
cysB,putrescine,0.0,1.0
cysB,xylose(4),0.0,1.0
cysB,Δgnd,0.0,1.0
cysB,Δpgi,0.0,1.0
cysB,Δpts,0.0,1.0
cysB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cysB,Δsdh,0.0,1.0
cysB,Δtpi,0.0,1.0
cysD/iap,2 3-butanediol,0.0,1.0
cysD/iap,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cysD/iap,37 celsius,1.0591475642880714,0.578766032794658
cysD/iap,42 celsius,0.0,1.0
cysD/iap,511145,1.0,0.608308665107283
cysD/iap,CaCl2(0.1),1.0,0.608308665107283
cysD/iap,D-2-deoxyribose,0.0,1.0
cysD/iap,D-arabinose,0.0,1.0
cysD/iap,D-lyxose,0.0,1.0
cysD/iap,GMOS,0.0,1.0
cysD/iap,KH2PO4(3) Na2HPO4(6.8),1.0,0.608308665107283
cysD/iap,M9,1.0,0.608308665107283
cysD/iap,MgSO4(0.24),1.0,0.608308665107283
cysD/iap,NH4Cl(1),1.0,0.608308665107283
cysD/iap,NaCl(0.5g/L) trace elements,2.149357654212023,0.2579397788154451
cysD/iap,U-13C glucose(2),0.0,1.0
cysD/iap,WT,0.0,1.0
cysD/iap,acetate(4),0.0,1.0
cysD/iap,adipic acid,0.0,1.0
cysD/iap,coumaric acid,0.0,1.0
cysD/iap,glucose(2),0.0,1.0
cysD/iap,glucose(4),6.664315108759554,0.042156258641913934
cysD/iap,glucose(4) or acetate(4),0.0,1.0
cysD/iap,glucose(4) or glycerol(2.5),0.0,1.0
cysD/iap,glucose(4) or xylose(4),0.0,1.0
cysD/iap,glutaric acid,0.0,1.0
cysD/iap,glycerol(2.5),0.0,1.0
cysD/iap,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
cysD/iap,hexamethylenediamine,0.0,1.0
cysD/iap,hexanoic acid,0.0,1.0
cysD/iap,isobutyric acid,0.0,1.0
cysD/iap,m-tartrate,0.0,1.0
cysD/iap,monomethyl succinate,0.0,1.0
cysD/iap,n-butanol,0.0,1.0
cysD/iap,octanoic acid,0.0,1.0
cysD/iap,propanediol,0.0,1.0
cysD/iap,putrescine,0.0,1.0
cysD/iap,xylose(4),0.0,1.0
cysD/iap,Δgnd,0.0,1.0
cysD/iap,Δpgi,0.0,1.0
cysD/iap,Δpts,0.0,1.0
cysD/iap,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
cysD/iap,Δsdh,243.8042328042328,4.495333578356536e-05
cysD/iap,Δtpi,0.0,1.0
cysI,2 3-butanediol,0.0,1.0
cysI,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
cysI,37 celsius,0.0,1.0
