mutated features,condition,odd ratio,p value
ExuR,P. aerophilum pgi,0.0,1.0
ExuR,P. aerophilum tpiA,0.0,1.0
ExuR,PQ(0.8mM),0.0,1.0
ExuR,U-13C glucose(2),0.0,1.0
ExuR,V. cholerae pgi,0.0,1.0
ExuR,V. cholerae tpiA,0.0,1.0
ExuR,WT,2.2320848604034444,0.03602060931906743
ExuR,acetate(4),0.0,1.0
ExuR,adipic acid,0.0,1.0
ExuR,bla-TEM-1,0.0,1.0
ExuR,ceftazidime,0.0,1.0
ExuR,chloramphenicol,0.0,1.0
ExuR,chloramphenicol(25),0.0,1.0
ExuR,coumaric acid,0.0,1.0
ExuR,doxycycline,0.0,1.0
ExuR,ethylene glycol(30mM),0.0,1.0
ExuR,gentamycin(0.03),5.025831449790119,0.00985960143669825
ExuR,glucose(1),0.0,1.0
ExuR,glucose(2),1.512972972972973,0.22205979112488078
ExuR,glucose(3),0.0,1.0
ExuR,glucose(4),0.5866452266821116,0.818767727868399
ExuR,glucose(4) or acetate(4),0.0,1.0
ExuR,glucose(4) or glycerol(2.5),0.0,1.0
ExuR,glucose(4) or xylose(4),0.0,1.0
ExuR,glucose-evolved BOP1000,0.0,1.0
ExuR,glutaric acid,0.0,1.0
ExuR,glycerol(2.5),0.0,1.0
ExuR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
ExuR,hexamethylenediamine,0.0,1.0
ExuR,hexanoic acid,0.0,1.0
ExuR,isobutanol(8g/L),0.0,1.0
ExuR,isobutyric acid,0.0,1.0
ExuR,m-tartrate,43.267473858007705,0.024110789811164806
ExuR,n-butanol,9.119846707699454,0.10588690250633727
ExuR,none,0.0,1.0
ExuR,octanoic acid,0.0,1.0
ExuR,pBGT,0.0,1.0
ExuR,propanediol,0.0,1.0
ExuR,putrescine,0.0,1.0
ExuR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
ExuR,trimethoprim,0.0,1.0
ExuR,xylose(4),0.0,1.0
ExuR,Δgnd glucose M9 pre-evolved,0.0,1.0
ExuR,Δpgi,0.0,1.0
ExuR,Δpgi glucose M9 pre-evolved,0.0,1.0
ExuR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
ExuR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
ExuR,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
ExuR,ΔtpiA,0.0,1.0
ExuR,ΔtpiA glucose M9 pre-evolved,0.0,1.0
FNR,(NH4)2SO4(1),0.5699038439749526,0.8279799927033415
FNR,(NH4)2SO4(1) MgSO4,0.5699038439749526,0.8279799927033415
FNR,(NH4)2SO4(2),3.6036789297658864,0.0009688029993760844
FNR,(NH4)2SO4(2) MgSO4(0.12),3.6036789297658864,0.0009688029993760844
FNR,2 3-butanediol,0.1741586277346621,0.9965210492260398
FNR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
FNR,30 celsius,0.3621390335267368,0.9998923066828639
FNR,37 celsius,1.0484088709539732,0.23072383361504112
FNR,42 celsius,1.310862015370928,0.2092153186562824
FNR,511145,1.0,0.5090221315544504
FNR,B. melitensis pgi,0.4580972680183873,0.8868869977218862
FNR,C13H10N2O(0.168184),1.6700163796538139,0.2809055597886154
FNR,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),6.238892333126679,0.006685784417728317
FNR,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),8.77153703129842,0.00888735386586292
FNR,CaCl2(0.1),1.2396883285738327,0.0013996773502614047
FNR,CaCl2(0.1mM),0.85730902338206,0.8979982024559987
FNR,D-2-deoxyribose,0.0,1.0
FNR,D-arabinose,1.731676534030933,0.3351441876101398
FNR,D-lyxose,0.0,1.0
FNR,E. coli K-12 MG1655 pCA24N-fucO,0.7417930410495466,0.7518654732226674
FNR,GMOS,2.9226301115241635,0.16727980105743098
FNR,H. sapien pgi,2.5983197328099714,0.12361357745048528
FNR,H. sapien tpiA,0.7008676789587852,0.7994493382761514
FNR,JCL260,0.8827540464537956,0.7076885694005132
FNR,K2HPO4(5.3) KH2PO4(2),0.5699038439749526,0.8279799927033415
FNR,KH2PO4(13.6),3.6036789297658864,0.0009688029993760844
FNR,KH2PO4(3) Na2HPO4(6.78),0.85730902338206,0.8979982024559987
FNR,KH2PO4(3) Na2HPO4(6.8),1.2460563371869036,0.0011352027167310726
FNR,LB,0.1923642142997536,1.0
FNR,M63,0.9577301813460581,0.6571007085728872
FNR,M9,1.2396883285738327,0.0013996773502614047
FNR,MS57,0.85730902338206,0.8979982024559987
FNR,MgSO4(0.24),1.2460563371869036,0.0011352027167310726
FNR,MgSO4(1mM),0.85730902338206,0.8979982024559987
FNR,NH4Cl(1),1.13787734542357,0.02157103274896975
FNR,NaCl(0.5g/L) trace elements,1.1043848441770574,0.10005142570210417
FNR,P. aerophilum pgi,1.764835241960954,0.20561895662902335
FNR,P. aerophilum tpiA,0.984044115247822,0.5829829581438583
FNR,PQ(0.8mM),2.597824590389646,0.19719500542884189
FNR,U-13C glucose(2),1.8958198979890954,0.22530200103810072
FNR,V. cholerae pgi,3.3409624153348974,0.07357309437299686
FNR,V. cholerae tpiA,0.0,1.0
FNR,WT,1.2751418994322168,0.0011569009386282274
FNR,acetate(4),0.6873007487293462,0.769319223960679
FNR,adipic acid,1.1687325689494887,0.48093492552524914
FNR,bla-TEM-1,0.0,1.0
FNR,ceftazidime,0.0,1.0
FNR,chloramphenicol,0.19950872567781827,0.9928996301921381
FNR,chloramphenicol(25),0.7417930410495466,0.7518654732226674
FNR,coumaric acid,0.8497803311929706,0.6844164873701287
FNR,doxycycline,0.0,1.0
FNR,ethylene glycol(30mM),0.7417930410495466,0.7518654732226674
FNR,gentamycin(0.03),1.69432741064435,0.0002988239458347809
FNR,glucose(1),0.5699038439749526,0.8279799927033415
FNR,glucose(2),1.1327198893093275,0.06073513014377185
FNR,glucose(3),1.3165447222342934,0.12469103551613231
FNR,glucose(4),1.138705213901737,0.1498122945593342
FNR,glucose(4) or acetate(4),0.46726540724682564,0.8820439458826168
FNR,glucose(4) or glycerol(2.5),0.0,1.0
FNR,glucose(4) or xylose(4),1.9906143963216993,0.002577874838436682
FNR,glucose-evolved BOP1000,2.597824590389646,0.19719500542884189
FNR,glutaric acid,1.973200901651907,0.0768159384864275
FNR,glycerol(2.5),0.40929509141732195,0.9868266170925857
FNR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
FNR,hexamethylenediamine,1.6073691020995329,0.1228566790956519
FNR,hexanoic acid,0.7301092345832042,0.7771503740538308
FNR,isobutanol(8g/L),0.8827540464537956,0.7076885694005132
FNR,isobutyric acid,2.149566936367841,0.03213161501919568
FNR,m-tartrate,0.0,1.0
FNR,n-butanol,0.0,1.0
FNR,none,3.6036789297658864,0.0009688029993760844
FNR,octanoic acid,0.0,1.0
FNR,pBGT,0.0,1.0
FNR,propanediol,23.378445339114275,0.08037992365816807
FNR,putrescine,1.6125873826880732,0.24969874662226998
FNR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.5699038439749526,0.8279799927033415
FNR,trimethoprim,0.4492817495295042,0.8915312621170385
FNR,xylose(4),1.2302223961390466,0.49261422939858013
FNR,Δgnd glucose M9 pre-evolved,1.1686280582223598,0.5851973152857365
FNR,Δpgi,1.1956796308317574,0.349249621556942
FNR,Δpgi glucose M9 pre-evolved,1.1755934778574266,0.366671830121463
FNR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
FNR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
FNR,ΔsdhCDAB glucose M9 pre-evolved,6.4608403433292665,0.00010578903820710046
FNR,ΔtpiA,0.0,1.0
FNR,ΔtpiA glucose M9 pre-evolved,0.9255123900486762,0.6294154928667005
FadR,(NH4)2SO4(1),0.0,1.0
FadR,(NH4)2SO4(1) MgSO4,0.0,1.0
FadR,(NH4)2SO4(2),0.0,1.0
FadR,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
FadR,2 3-butanediol,5.372860468300698,0.1721606644010877
FadR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
FadR,30 celsius,0.0,1.0
FadR,37 celsius,1.1315186291712114,0.39553577337879253
FadR,42 celsius,0.0,1.0
FadR,511145,1.0,0.5465268961268158
FadR,B. melitensis pgi,0.0,1.0
FadR,C13H10N2O(0.168184),0.0,1.0
FadR,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
FadR,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
FadR,CaCl2(0.1),1.7323765301815113,0.06832882476828378
FadR,CaCl2(0.1mM),0.0,1.0
FadR,D-2-deoxyribose,0.0,1.0
FadR,D-arabinose,0.0,1.0
FadR,D-lyxose,0.0,1.0
FadR,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
FadR,GMOS,0.0,1.0
FadR,H. sapien pgi,0.0,1.0
FadR,H. sapien tpiA,7.061341967979852,0.13421784591779706
FadR,JCL260,0.0,1.0
FadR,K2HPO4(5.3) KH2PO4(2),0.0,1.0
FadR,KH2PO4(13.6),0.0,1.0
FadR,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
FadR,KH2PO4(3) Na2HPO4(6.8),1.7488642816581488,0.06501118607437861
FadR,LB,0.0,1.0
FadR,M63,0.0,1.0
FadR,M9,1.7323765301815113,0.06832882476828378
FadR,MS57,0.0,1.0
FadR,MgSO4(0.24),1.7488642816581488,0.06501118607437861
FadR,MgSO4(1mM),0.0,1.0
FadR,NH4Cl(1),1.2328563368723393,0.30061644557820105
FadR,NaCl(0.5g/L) trace elements,0.9662842801813224,0.5909943218240189
FadR,P. aerophilum pgi,0.0,1.0
FadR,P. aerophilum tpiA,0.0,1.0
FadR,PQ(0.8mM),0.0,1.0
FadR,U-13C glucose(2),0.0,1.0
FadR,V. cholerae pgi,0.0,1.0
FadR,V. cholerae tpiA,0.0,1.0
FadR,WT,2.00920311242286,0.03661505030323328
FadR,acetate(4),0.0,1.0
FadR,adipic acid,0.0,1.0
FadR,bla-TEM-1,0.0,1.0
FadR,ceftazidime,0.0,1.0
FadR,chloramphenicol,0.0,1.0
FadR,chloramphenicol(25),0.0,1.0
FadR,coumaric acid,0.0,1.0
FadR,doxycycline,0.0,1.0
FadR,ethylene glycol(30mM),0.0,1.0
FadR,gentamycin(0.03),3.602037272832504,0.02827699329792788
FadR,glucose(1),0.0,1.0
FadR,glucose(2),1.267979616263289,0.3276209136883258
FadR,glucose(3),0.0,1.0
FadR,glucose(4),1.3004850348988526,0.4108563034926287
FadR,glucose(4) or acetate(4),0.0,1.0
FadR,glucose(4) or glycerol(2.5),0.0,1.0
FadR,glucose(4) or xylose(4),0.0,1.0
FadR,glucose-evolved BOP1000,0.0,1.0
FadR,glutaric acid,0.0,1.0
FadR,glycerol(2.5),0.0,1.0
FadR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
FadR,hexamethylenediamine,0.0,1.0
FadR,hexanoic acid,0.0,1.0
FadR,isobutanol(8g/L),0.0,1.0
FadR,isobutyric acid,0.0,1.0
FadR,m-tartrate,0.0,1.0
FadR,n-butanol,0.0,1.0
FadR,none,0.0,1.0
FadR,octanoic acid,0.0,1.0
FadR,pBGT,0.0,1.0
FadR,propanediol,0.0,1.0
FadR,putrescine,0.0,1.0
FadR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
FadR,trimethoprim,0.0,1.0
FadR,xylose(4),18.482945189367207,0.05441100197392597
FadR,Δgnd glucose M9 pre-evolved,0.0,1.0
FadR,Δpgi,0.0,1.0
FadR,Δpgi glucose M9 pre-evolved,0.0,1.0
FadR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
FadR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
FadR,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
FadR,ΔtpiA,0.0,1.0
FadR,ΔtpiA glucose M9 pre-evolved,0.0,1.0
FeaR,(NH4)2SO4(1),0.0,1.0
FeaR,(NH4)2SO4(1) MgSO4,0.0,1.0
FeaR,(NH4)2SO4(2),0.0,1.0
FeaR,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
FeaR,2 3-butanediol,0.0,1.0
FeaR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
FeaR,30 celsius,0.0,1.0
FeaR,37 celsius,1.1313317863964263,0.6081636453908118
FeaR,42 celsius,0.0,1.0
FeaR,511145,1.0,0.6513437078493065
FeaR,B. melitensis pgi,0.0,1.0
FeaR,C13H10N2O(0.168184),0.0,1.0
FeaR,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
FeaR,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
FeaR,CaCl2(0.1),1.7308340353833194,0.46327959732184787
FeaR,CaCl2(0.1mM),0.0,1.0
FeaR,D-2-deoxyribose,0.0,1.0
FeaR,D-arabinose,0.0,1.0
FeaR,D-lyxose,0.0,1.0
FeaR,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
FeaR,GMOS,0.0,1.0
FeaR,H. sapien pgi,0.0,1.0
FeaR,H. sapien tpiA,0.0,1.0
FeaR,JCL260,0.0,1.0
FeaR,K2HPO4(5.3) KH2PO4(2),0.0,1.0
FeaR,KH2PO4(13.6),0.0,1.0
FeaR,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
FeaR,KH2PO4(3) Na2HPO4(6.8),1.7472729848420456,0.4602241676826493
FeaR,LB,0.0,1.0
FeaR,M63,0.0,1.0
FeaR,M9,1.7308340353833194,0.46327959732184787
FeaR,MS57,0.0,1.0
FeaR,MgSO4(0.24),1.7472729848420456,0.4602241676826493
FeaR,MgSO4(1mM),0.0,1.0
FeaR,NH4Cl(1),1.2324985916935525,0.5782061803005238
FeaR,NaCl(0.5g/L) trace elements,0.0,1.0
FeaR,P. aerophilum pgi,0.0,1.0
FeaR,P. aerophilum tpiA,0.0,1.0
FeaR,PQ(0.8mM),0.0,1.0
FeaR,U-13C glucose(2),0.0,1.0
FeaR,V. cholerae pgi,0.0,1.0
FeaR,V. cholerae tpiA,0.0,1.0
FeaR,WT,2.229776350226029,0.38515606506227984
FeaR,acetate(4),0.0,1.0
FeaR,adipic acid,0.0,1.0
FeaR,bla-TEM-1,0.0,1.0
FeaR,ceftazidime,0.0,1.0
FeaR,chloramphenicol,0.0,1.0
FeaR,chloramphenicol(25),0.0,1.0
FeaR,coumaric acid,0.0,1.0
FeaR,doxycycline,0.0,1.0
FeaR,ethylene glycol(30mM),0.0,1.0
FeaR,gentamycin(0.03),10.580277098614507,0.09930684528925177
FeaR,glucose(1),0.0,1.0
FeaR,glucose(2),2.072548203634346,0.4068620470455123
FeaR,glucose(3),0.0,1.0
FeaR,glucose(4),0.0,1.0
FeaR,glucose(4) or acetate(4),0.0,1.0
FeaR,glucose(4) or glycerol(2.5),0.0,1.0
FeaR,glucose(4) or xylose(4),0.0,1.0
FeaR,glucose-evolved BOP1000,0.0,1.0
FeaR,glutaric acid,0.0,1.0
FeaR,glycerol(2.5),0.0,1.0
FeaR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
FeaR,hexamethylenediamine,0.0,1.0
FeaR,hexanoic acid,0.0,1.0
FeaR,isobutanol(8g/L),0.0,1.0
FeaR,isobutyric acid,0.0,1.0
FeaR,m-tartrate,0.0,1.0
FeaR,n-butanol,0.0,1.0
FeaR,none,0.0,1.0
FeaR,octanoic acid,0.0,1.0
FeaR,pBGT,0.0,1.0
FeaR,propanediol,0.0,1.0
FeaR,putrescine,0.0,1.0
FeaR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
FeaR,trimethoprim,0.0,1.0
FeaR,xylose(4),0.0,1.0
FeaR,Δgnd glucose M9 pre-evolved,0.0,1.0
FeaR,Δpgi,0.0,1.0
FeaR,Δpgi glucose M9 pre-evolved,0.0,1.0
FeaR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
FeaR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
FeaR,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
FeaR,ΔtpiA,0.0,1.0
FeaR,ΔtpiA glucose M9 pre-evolved,0.0,1.0
FhlA,(NH4)2SO4(1),0.0,1.0
FhlA,(NH4)2SO4(1) MgSO4,0.0,1.0
FhlA,(NH4)2SO4(2),0.0,1.0
FhlA,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
FhlA,2 3-butanediol,0.0,1.0
FhlA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
FhlA,30 celsius,0.0,1.0
FhlA,37 celsius,1.1044264649015925,0.20573869744592924
FhlA,42 celsius,0.7191172654135617,0.765975745542314
FhlA,511145,1.0,0.5165706684476085
FhlA,B. melitensis pgi,0.0,1.0
FhlA,C13H10N2O(0.168184),0.0,1.0
FhlA,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
FhlA,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
FhlA,CaCl2(0.1),0.35535689545795934,0.9999999810655649
FhlA,CaCl2(0.1mM),3.449440318024898,5.604438373770527e-16
FhlA,D-2-deoxyribose,0.0,1.0
FhlA,D-arabinose,0.0,1.0
FhlA,D-lyxose,0.0,1.0
FhlA,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
FhlA,GMOS,0.0,1.0
FhlA,H. sapien pgi,0.0,1.0
FhlA,H. sapien tpiA,0.0,1.0
FhlA,JCL260,0.9908875232607959,0.5751652821067896
FhlA,K2HPO4(5.3) KH2PO4(2),0.0,1.0
FhlA,KH2PO4(13.6),0.0,1.0
FhlA,KH2PO4(3) Na2HPO4(6.78),3.449440318024898,5.604438373770527e-16
FhlA,KH2PO4(3) Na2HPO4(6.8),0.3587472318886428,0.9999999737310821
FhlA,LB,0.22120357863923232,0.9999999999211855
FhlA,M63,3.3034849320563606,3.764318034381699e-15
FhlA,M9,0.35535689545795934,0.9999999810655649
FhlA,MS57,3.449440318024898,5.604438373770527e-16
FhlA,MgSO4(0.24),0.3587472318886428,0.9999999737310821
FhlA,MgSO4(1mM),3.449440318024898,5.604438373770527e-16
FhlA,NH4Cl(1),1.1734876863958237,0.09303789855135985
FhlA,NaCl(0.5g/L) trace elements,1.5967422455316798,0.00015079208771417925
FhlA,P. aerophilum pgi,0.0,1.0
FhlA,P. aerophilum tpiA,0.0,1.0
FhlA,PQ(0.8mM),0.0,1.0
FhlA,U-13C glucose(2),0.0,1.0
FhlA,V. cholerae pgi,0.0,1.0
FhlA,V. cholerae tpiA,0.0,1.0
FhlA,WT,0.45836618951756297,0.9999663234296801
FhlA,acetate(4),0.0,1.0
FhlA,adipic acid,0.0,1.0
FhlA,bla-TEM-1,0.0,1.0
FhlA,ceftazidime,0.0,1.0
FhlA,chloramphenicol,0.0,1.0
FhlA,chloramphenicol(25),0.0,1.0
FhlA,coumaric acid,0.0,1.0
FhlA,doxycycline,0.0,1.0
FhlA,ethylene glycol(30mM),0.0,1.0
FhlA,gentamycin(0.03),0.4266227201595369,0.9831912255423939
FhlA,glucose(1),0.0,1.0
FhlA,glucose(2),1.8072710262558567,2.9118569999310717e-06
FhlA,glucose(3),0.8164595683635366,0.7206662557051029
FhlA,glucose(4),0.15528907608595935,0.9999989429501916
FhlA,glucose(4) or acetate(4),0.0,1.0
FhlA,glucose(4) or glycerol(2.5),0.0,1.0
FhlA,glucose(4) or xylose(4),1.207130069276874,0.42547742296527913
FhlA,glucose-evolved BOP1000,0.0,1.0
FhlA,glutaric acid,0.0,1.0
FhlA,glycerol(2.5),0.0,1.0
FhlA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
FhlA,hexamethylenediamine,2.579139556499801,0.07519611145768598
FhlA,hexanoic acid,0.0,1.0
FhlA,isobutanol(8g/L),0.9908875232607959,0.5751652821067896
FhlA,isobutyric acid,0.0,1.0
FhlA,m-tartrate,0.0,1.0
FhlA,n-butanol,0.0,1.0
FhlA,none,0.0,1.0
FhlA,octanoic acid,0.0,1.0
FhlA,pBGT,0.0,1.0
FhlA,propanediol,0.0,1.0
FhlA,putrescine,0.0,1.0
FhlA,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
FhlA,trimethoprim,0.0,1.0
FhlA,xylose(4),0.0,1.0
FhlA,Δgnd glucose M9 pre-evolved,0.0,1.0
FhlA,Δpgi,0.0,1.0
FhlA,Δpgi glucose M9 pre-evolved,0.0,1.0
FhlA,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
FhlA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
FhlA,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
FhlA,ΔtpiA,0.0,1.0
FhlA,ΔtpiA glucose M9 pre-evolved,0.0,1.0
Fis,(NH4)2SO4(1),0.0,1.0
Fis,(NH4)2SO4(1) MgSO4,0.0,1.0
Fis,(NH4)2SO4(2),0.30100861441494764,0.9628590930363817
Fis,(NH4)2SO4(2) MgSO4(0.12),0.30100861441494764,0.9628590930363817
Fis,2 3-butanediol,1.4050494577857484,0.22480829974916253
Fis,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Fis,30 celsius,1.0752950449490861,0.3846529270611383
Fis,37 celsius,0.9913676827623416,0.5649622976989672
Fis,42 celsius,1.0479738591938057,0.48317656663662134
Fis,511145,1.0,0.5088403308407448
Fis,B. melitensis pgi,1.3650142319290761,0.38740514898297224
Fis,C13H10N2O(0.168184),0.5064435416610616,0.8612992714814522
Fis,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
Fis,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
Fis,CaCl2(0.1),1.206344432311479,0.004089894098241623
Fis,CaCl2(0.1mM),0.8982362980563889,0.8233725337083948
Fis,D-2-deoxyribose,0.0,1.0
Fis,D-arabinose,0.0,1.0
Fis,D-lyxose,7.433787250838761,0.043428405297258596
Fis,E. coli K-12 MG1655 pCA24N-fucO,0.34808745190884877,0.9423738807812453
Fis,GMOS,1.3112650801664258,0.5461715964000254
Fis,H. sapien pgi,0.0,1.0
Fis,H. sapien tpiA,1.6266058899100702,0.15464782584143028
Fis,JCL260,1.254414982861187,0.19955805175869826
Fis,K2HPO4(5.3) KH2PO4(2),0.0,1.0
Fis,KH2PO4(13.6),0.30100861441494764,0.9628590930363817
Fis,KH2PO4(3) Na2HPO4(6.78),0.8982362980563889,0.8233725337083948
Fis,KH2PO4(3) Na2HPO4(6.8),1.2184113960322065,0.0027006752461107082
Fis,LB,0.39918732462493633,0.9999999999040345
Fis,M63,0.8731436776793782,0.8799452806629803
Fis,M9,1.206344432311479,0.004089894098241623
Fis,MS57,0.8982362980563889,0.8233725337083948
Fis,MgSO4(0.24),1.2184113960322065,0.0027006752461107082
Fis,MgSO4(1mM),0.8982362980563889,0.8233725337083948
Fis,NH4Cl(1),1.130257820728188,0.02527487358937394
Fis,NaCl(0.5g/L) trace elements,1.0618445059638693,0.21991897102365196
Fis,P. aerophilum pgi,1.238541769486395,0.4452001077358603
Fis,P. aerophilum tpiA,0.938450985283113,0.6190854389734269
Fis,PQ(0.8mM),2.4775343727386354,0.2112424247569425
Fis,U-13C glucose(2),3.9387356602391996,0.006830101131024585
Fis,V. cholerae pgi,4.462085308056872,0.018122367088396884
Fis,V. cholerae tpiA,0.0,1.0
Fis,WT,1.184345156438159,0.017215969051549176
Fis,acetate(4),0.6554845673102031,0.7848351851763347
Fis,adipic acid,1.1145987562925674,0.5114596692401125
Fis,bla-TEM-1,0.969109583751641,0.6164380578082508
Fis,ceftazidime,0.239583729507577,0.9999996570608141
Fis,chloramphenicol,1.4065138366946845,0.2444117090686627
Fis,chloramphenicol(25),0.34808745190884877,0.9423738807812453
Fis,coumaric acid,1.238541769486395,0.4452001077358603
Fis,doxycycline,2.1108084069839186,0.05930909624327721
Fis,ethylene glycol(30mM),0.34808745190884877,0.9423738807812453
Fis,gentamycin(0.03),1.085490911849422,0.3350385334350992
Fis,glucose(1),0.0,1.0
Fis,glucose(2),1.0578644878812211,0.24652510624583368
Fis,glucose(3),1.0825242718446602,0.39730190787043723
Fis,glucose(4),1.299197661165945,0.01161409751109111
Fis,glucose(4) or acetate(4),0.4456348031962119,0.8934259816719756
Fis,glucose(4) or glycerol(2.5),1.5923138713905214,0.4822954701765333
Fis,glucose(4) or xylose(4),0.9483246576034771,0.6117104241808025
Fis,glucose-evolved BOP1000,2.4775343727386354,0.2112424247569425
Fis,glutaric acid,2.1774151549344674,0.03972384741846407
Fis,glycerol(2.5),1.2165838911682143,0.2960276492109523
Fis,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
Fis,hexamethylenediamine,0.3226418170429291,0.9844354089405941
Fis,hexanoic acid,0.45926644815147133,0.9295163884664249
Fis,isobutanol(8g/L),1.254414982861187,0.19955805175869826
Fis,isobutyric acid,1.324731346875055,0.3116141716170082
Fis,m-tartrate,0.9691187256327445,0.6512578790738006
Fis,n-butanol,4.379070429092414,1.0728910695123067e-06
Fis,none,0.30100861441494764,0.9628590930363817
Fis,octanoic acid,5.576547231270358,0.024425884170849704
Fis,pBGT,0.02843670579046445,0.9999999999598957
Fis,propanediol,0.0,1.0
Fis,putrescine,0.7428458654035919,0.7512459211242589
Fis,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
Fis,trimethoprim,0.0,1.0
Fis,xylose(4),1.1732572995543922,0.5170729693101282
Fis,Δgnd glucose M9 pre-evolved,1.114530926309559,0.6021685127941792
Fis,Δpgi,1.007472639416665,0.5421721565615649
Fis,Δpgi glucose M9 pre-evolved,1.1210455926245715,0.41772946275241896
Fis,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
Fis,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
Fis,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
Fis,ΔtpiA,1.9916402116402117,0.12083637505569977
Fis,ΔtpiA glucose M9 pre-evolved,2.61364885091226,0.005523892159532247
FlhDC,(NH4)2SO4(1),0.0,1.0
FlhDC,(NH4)2SO4(1) MgSO4,0.0,1.0
FlhDC,(NH4)2SO4(2),0.0,1.0
FlhDC,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
FlhDC,2 3-butanediol,0.0,1.0
FlhDC,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
FlhDC,30 celsius,0.2503403291676613,0.9813210279658228
FlhDC,37 celsius,1.0846901976293795,0.31220319105160754
FlhDC,42 celsius,0.6038767857696241,0.809418299623661
FlhDC,511145,1.0,0.5213515072091216
FlhDC,B. melitensis pgi,0.0,1.0
FlhDC,C13H10N2O(0.168184),0.0,1.0
FlhDC,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
FlhDC,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
FlhDC,CaCl2(0.1),0.6410424541003061,0.9864706703976618
FlhDC,CaCl2(0.1mM),2.3095414002471655,0.00012166040639391953
FlhDC,D-2-deoxyribose,0.0,1.0
FlhDC,D-arabinose,0.0,1.0
FlhDC,D-lyxose,0.0,1.0
