mutated features,condition,odd ratio,p value
lgoR,D-lyxose,0.0,1.0
lgoR,GMOS,0.0,1.0
lgoR,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513666486615568
lgoR,M9,1.0,0.6513666486615568
lgoR,MgSO4(0.24),1.0,0.6513666486615568
lgoR,NH4Cl(1),1.0,0.6513666486615568
lgoR,NaCl(0.5g/L) trace elements,2.0398931730929726,0.41173000269648397
lgoR,U-13C glucose(2),0.0,1.0
lgoR,WT,1.139778683750728,0.6055865105279281
lgoR,acetate(4),0.0,1.0
lgoR,adipic acid,0.0,1.0
lgoR,coumaric acid,0.0,1.0
lgoR,glucose(2),0.0,1.0
lgoR,glucose(4),5.956057752667922,0.16895357978374076
lgoR,glucose(4) or acetate(4),0.0,1.0
lgoR,glucose(4) or glycerol(2.5),0.0,1.0
lgoR,glucose(4) or xylose(4),0.0,1.0
lgoR,glutaric acid,0.0,1.0
lgoR,glycerol(2.5),0.0,1.0
lgoR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lgoR,hexamethylenediamine,0.0,1.0
lgoR,hexanoic acid,0.0,1.0
lgoR,isobutyric acid,0.0,1.0
lgoR,m-tartrate,0.0,1.0
lgoR,monomethyl succinate,0.0,1.0
lgoR,n-butanol,0.0,1.0
lgoR,octanoic acid,0.0,1.0
lgoR,propanediol,0.0,1.0
lgoR,putrescine,0.0,1.0
lgoR,xylose(4),0.0,1.0
lgoR,Δgnd,0.0,1.0
lgoR,Δpgi,0.0,1.0
lgoR,Δpts,0.0,1.0
lgoR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lgoR,Δsdh,0.0,1.0
lgoR,Δtpi,0.0,1.0
lgt-thyA,2 3-butanediol,0.0,1.0
lgt-thyA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lgt-thyA,37 celsius,1.066398635477583,0.6288999262515975
lgt-thyA,42 celsius,0.0,1.0
lgt-thyA,511145,1.0,0.6513666486615568
lgt-thyA,CaCl2(0.1),1.0,0.6513666486615568
lgt-thyA,D-2-deoxyribose,0.0,1.0
lgt-thyA,D-arabinose,0.0,1.0
lgt-thyA,D-lyxose,0.0,1.0
lgt-thyA,GMOS,0.0,1.0
lgt-thyA,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513666486615568
lgt-thyA,M9,1.0,0.6513666486615568
lgt-thyA,MgSO4(0.24),1.0,0.6513666486615568
lgt-thyA,NH4Cl(1),1.0,0.6513666486615568
lgt-thyA,NaCl(0.5g/L) trace elements,0.0,1.0
lgt-thyA,U-13C glucose(2),0.0,1.0
lgt-thyA,WT,1.139778683750728,0.6055865105279281
lgt-thyA,acetate(4),0.0,1.0
lgt-thyA,adipic acid,0.0,1.0
lgt-thyA,coumaric acid,0.0,1.0
lgt-thyA,glucose(2),2.1099620820406755,0.4015441789179782
lgt-thyA,glucose(4),0.0,1.0
lgt-thyA,glucose(4) or acetate(4),0.0,1.0
lgt-thyA,glucose(4) or glycerol(2.5),0.0,1.0
lgt-thyA,glucose(4) or xylose(4),0.0,1.0
lgt-thyA,glutaric acid,0.0,1.0
lgt-thyA,glycerol(2.5),0.0,1.0
lgt-thyA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lgt-thyA,hexamethylenediamine,21.58361391694725,0.050291296752854486
lgt-thyA,hexanoic acid,0.0,1.0
lgt-thyA,isobutyric acid,0.0,1.0
lgt-thyA,m-tartrate,0.0,1.0
lgt-thyA,monomethyl succinate,0.0,1.0
lgt-thyA,n-butanol,0.0,1.0
lgt-thyA,octanoic acid,0.0,1.0
lgt-thyA,propanediol,0.0,1.0
lgt-thyA,putrescine,0.0,1.0
lgt-thyA,xylose(4),0.0,1.0
lgt-thyA,Δgnd,0.0,1.0
lgt-thyA,Δpgi,0.0,1.0
lgt-thyA,Δpts,0.0,1.0
lgt-thyA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lgt-thyA,Δsdh,0.0,1.0
lgt-thyA,Δtpi,0.0,1.0
ligA-ypeB,2 3-butanediol,0.0,1.0
ligA-ypeB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
ligA-ypeB,37 celsius,1.0664168418487037,0.5752596615783344
ligA-ypeB,42 celsius,0.0,1.0
ligA-ypeB,511145,1.0,0.6083193917279448
ligA-ypeB,CaCl2(0.1),1.0,0.6083193917279448
ligA-ypeB,D-2-deoxyribose,0.0,1.0
ligA-ypeB,D-arabinose,0.0,1.0
ligA-ypeB,D-lyxose,0.0,1.0
ligA-ypeB,GMOS,0.0,1.0
ligA-ypeB,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083193917279448
ligA-ypeB,M9,1.0,0.6083193917279448
ligA-ypeB,MgSO4(0.24),1.0,0.6083193917279448
ligA-ypeB,NH4Cl(1),1.0,0.6083193917279448
ligA-ypeB,NaCl(0.5g/L) trace elements,0.0,1.0
ligA-ypeB,U-13C glucose(2),0.0,1.0
ligA-ypeB,WT,1.1398193999417419,0.541080647099604
ligA-ypeB,acetate(4),0.0,1.0
ligA-ypeB,adipic acid,34.24444444444445,0.00195596731867968
ligA-ypeB,coumaric acid,0.0,1.0
ligA-ypeB,glucose(2),2.110536299361959,0.2644484132833909
ligA-ypeB,glucose(4),0.0,1.0
ligA-ypeB,glucose(4) or acetate(4),0.0,1.0
ligA-ypeB,glucose(4) or glycerol(2.5),0.0,1.0
ligA-ypeB,glucose(4) or xylose(4),0.0,1.0
ligA-ypeB,glutaric acid,0.0,1.0
ligA-ypeB,glycerol(2.5),0.0,1.0
ligA-ypeB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
ligA-ypeB,hexamethylenediamine,0.0,1.0
ligA-ypeB,hexanoic acid,0.0,1.0
ligA-ypeB,isobutyric acid,0.0,1.0
ligA-ypeB,m-tartrate,0.0,1.0
ligA-ypeB,monomethyl succinate,0.0,1.0
ligA-ypeB,n-butanol,0.0,1.0
ligA-ypeB,octanoic acid,0.0,1.0
ligA-ypeB,propanediol,0.0,1.0
ligA-ypeB,putrescine,0.0,1.0
ligA-ypeB,xylose(4),0.0,1.0
ligA-ypeB,Δgnd,0.0,1.0
ligA-ypeB,Δpgi,0.0,1.0
ligA-ypeB,Δpts,0.0,1.0
ligA-ypeB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
ligA-ypeB,Δsdh,0.0,1.0
ligA-ypeB,Δtpi,0.0,1.0
livKHMGF,2 3-butanediol,0.0,1.0
livKHMGF,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
livKHMGF,37 celsius,1.066398635477583,0.6288999262515975
livKHMGF,42 celsius,0.0,1.0
livKHMGF,511145,1.0,0.6513666486615568
livKHMGF,CaCl2(0.1),1.0,0.6513666486615568
livKHMGF,D-2-deoxyribose,0.0,1.0
livKHMGF,D-arabinose,0.0,1.0
livKHMGF,D-lyxose,0.0,1.0
livKHMGF,GMOS,0.0,1.0
livKHMGF,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513666486615568
livKHMGF,M9,1.0,0.6513666486615568
livKHMGF,MgSO4(0.24),1.0,0.6513666486615568
livKHMGF,NH4Cl(1),1.0,0.6513666486615568
livKHMGF,NaCl(0.5g/L) trace elements,2.0398931730929726,0.41173000269648397
livKHMGF,U-13C glucose(2),0.0,1.0
livKHMGF,WT,1.139778683750728,0.6055865105279281
livKHMGF,acetate(4),0.0,1.0
livKHMGF,adipic acid,0.0,1.0
livKHMGF,coumaric acid,0.0,1.0
livKHMGF,glucose(2),0.0,1.0
livKHMGF,glucose(4),0.0,1.0
livKHMGF,glucose(4) or acetate(4),0.0,1.0
livKHMGF,glucose(4) or glycerol(2.5),0.0,1.0
livKHMGF,glucose(4) or xylose(4),0.0,1.0
livKHMGF,glutaric acid,0.0,1.0
livKHMGF,glycerol(2.5),0.0,1.0
livKHMGF,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
livKHMGF,hexamethylenediamine,0.0,1.0
livKHMGF,hexanoic acid,0.0,1.0
livKHMGF,isobutyric acid,0.0,1.0
livKHMGF,m-tartrate,0.0,1.0
livKHMGF,monomethyl succinate,0.0,1.0
livKHMGF,n-butanol,0.0,1.0
livKHMGF,octanoic acid,0.0,1.0
livKHMGF,propanediol,0.0,1.0
livKHMGF,putrescine,0.0,1.0
livKHMGF,xylose(4),95.34567901234568,0.011833420972647038
livKHMGF,Δgnd,0.0,1.0
livKHMGF,Δpgi,0.0,1.0
livKHMGF,Δpts,0.0,1.0
livKHMGF,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
livKHMGF,Δsdh,0.0,1.0
livKHMGF,Δtpi,0.0,1.0
lldPRD,2 3-butanediol,0.0,1.0
lldPRD,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lldPRD,37 celsius,1.0664168418487037,0.5752596615783344
lldPRD,42 celsius,0.0,1.0
lldPRD,511145,1.0,0.6083193917279448
lldPRD,CaCl2(0.1),1.0,0.6083193917279448
lldPRD,D-2-deoxyribose,0.0,1.0
lldPRD,D-arabinose,0.0,1.0
lldPRD,D-lyxose,0.0,1.0
lldPRD,GMOS,0.0,1.0
lldPRD,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083193917279448
lldPRD,M9,1.0,0.6083193917279448
lldPRD,MgSO4(0.24),1.0,0.6083193917279448
lldPRD,NH4Cl(1),1.0,0.6083193917279448
lldPRD,NaCl(0.5g/L) trace elements,0.9660016340299924,0.6539871887992486
lldPRD,U-13C glucose(2),0.0,1.0
lldPRD,WT,1.1398193999417419,0.541080647099604
lldPRD,acetate(4),0.0,1.0
lldPRD,adipic acid,0.0,1.0
lldPRD,coumaric acid,0.0,1.0
lldPRD,glucose(2),0.9991835846078485,0.6418994370190245
lldPRD,glucose(4),0.0,1.0
lldPRD,glucose(4) or acetate(4),0.0,1.0
lldPRD,glucose(4) or glycerol(2.5),0.0,1.0
lldPRD,glucose(4) or xylose(4),0.0,1.0
lldPRD,glutaric acid,11.984117097477421,0.08436639532196395
lldPRD,glycerol(2.5),0.0,1.0
lldPRD,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lldPRD,hexamethylenediamine,0.0,1.0
lldPRD,hexanoic acid,0.0,1.0
lldPRD,isobutyric acid,0.0,1.0
lldPRD,m-tartrate,0.0,1.0
lldPRD,monomethyl succinate,0.0,1.0
lldPRD,n-butanol,0.0,1.0
lldPRD,octanoic acid,0.0,1.0
lldPRD,propanediol,0.0,1.0
lldPRD,putrescine,0.0,1.0
lldPRD,xylose(4),45.15204678362573,0.02352982093599708
lldPRD,Δgnd,0.0,1.0
lldPRD,Δpgi,0.0,1.0
lldPRD,Δpts,0.0,1.0
lldPRD,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lldPRD,Δsdh,0.0,1.0
lldPRD,Δtpi,0.0,1.0
lomR_2-stfR-tfaR,2 3-butanediol,0.0,1.0
lomR_2-stfR-tfaR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lomR_2-stfR-tfaR,37 celsius,1.0665262900912447,0.4865550220310204
lomR_2-stfR-tfaR,42 celsius,0.0,1.0
lomR_2-stfR-tfaR,511145,1.0,0.5545807239111004
lomR_2-stfR-tfaR,CaCl2(0.1),1.0,0.5545807239111004
lomR_2-stfR-tfaR,D-2-deoxyribose,5.684805233422539,0.006576339090051637
lomR_2-stfR-tfaR,D-arabinose,0.0,1.0
lomR_2-stfR-tfaR,D-lyxose,0.0,1.0
lomR_2-stfR-tfaR,GMOS,0.0,1.0
lomR_2-stfR-tfaR,KH2PO4(3) Na2HPO4(6.8),1.0,0.5545807239111004
lomR_2-stfR-tfaR,M9,1.0,0.5545807239111004
lomR_2-stfR-tfaR,MgSO4(0.24),1.0,0.5545807239111004
lomR_2-stfR-tfaR,NH4Cl(1),1.0,0.5545807239111004
lomR_2-stfR-tfaR,NaCl(0.5g/L) trace elements,2.0435510887772192,0.05433238351869787
lomR_2-stfR-tfaR,U-13C glucose(2),0.0,1.0
lomR_2-stfR-tfaR,WT,0.5393394591111997,0.9328151297034899
lomR_2-stfR-tfaR,acetate(4),0.0,1.0
lomR_2-stfR-tfaR,adipic acid,0.0,1.0
lomR_2-stfR-tfaR,coumaric acid,0.0,1.0
lomR_2-stfR-tfaR,glucose(2),0.0,1.0
lomR_2-stfR-tfaR,glucose(4),2.82829413960433,0.05962340570185355
lomR_2-stfR-tfaR,glucose(4) or acetate(4),0.0,1.0
lomR_2-stfR-tfaR,glucose(4) or glycerol(2.5),0.0,1.0
lomR_2-stfR-tfaR,glucose(4) or xylose(4),0.0,1.0
lomR_2-stfR-tfaR,glutaric acid,0.0,1.0
lomR_2-stfR-tfaR,glycerol(2.5),0.0,1.0
lomR_2-stfR-tfaR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lomR_2-stfR-tfaR,hexamethylenediamine,0.0,1.0
lomR_2-stfR-tfaR,hexanoic acid,0.0,1.0
lomR_2-stfR-tfaR,isobutyric acid,0.0,1.0
lomR_2-stfR-tfaR,m-tartrate,0.0,1.0
lomR_2-stfR-tfaR,monomethyl succinate,0.0,1.0
lomR_2-stfR-tfaR,n-butanol,0.0,1.0
lomR_2-stfR-tfaR,octanoic acid,0.0,1.0
lomR_2-stfR-tfaR,propanediol,0.0,1.0
lomR_2-stfR-tfaR,putrescine,0.0,1.0
lomR_2-stfR-tfaR,xylose(4),0.0,1.0
lomR_2-stfR-tfaR,Δgnd,0.0,1.0
lomR_2-stfR-tfaR,Δpgi,8.778032036613272,0.0014420358708064711
lomR_2-stfR-tfaR,Δpts,0.0,1.0
lomR_2-stfR-tfaR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lomR_2-stfR-tfaR,Δsdh,0.0,1.0
lomR_2-stfR-tfaR,Δtpi,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,2 3-butanediol,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,37 celsius,1.066398635477583,0.6288999262515975
lptD-surA-pdxA-rsmA-apaGH,42 celsius,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,511145,1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,CaCl2(0.1),1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,D-2-deoxyribose,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,D-arabinose,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,D-lyxose,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,GMOS,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,M9,1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,MgSO4(0.24),1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,NH4Cl(1),1.0,0.6513666486615568
lptD-surA-pdxA-rsmA-apaGH,NaCl(0.5g/L) trace elements,2.0398931730929726,0.41173000269648397
lptD-surA-pdxA-rsmA-apaGH,U-13C glucose(2),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,WT,1.139778683750728,0.6055865105279281
lptD-surA-pdxA-rsmA-apaGH,acetate(4),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,adipic acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,coumaric acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glucose(2),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glucose(4),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glucose(4) or acetate(4),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glucose(4) or glycerol(2.5),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glucose(4) or xylose(4),17.140116019634092,0.06280795105229436
lptD-surA-pdxA-rsmA-apaGH,glutaric acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glycerol(2.5),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,hexamethylenediamine,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,hexanoic acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,isobutyric acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,m-tartrate,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,monomethyl succinate,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,n-butanol,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,octanoic acid,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,propanediol,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,putrescine,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,xylose(4),0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,Δgnd,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,Δpgi,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,Δpts,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,Δsdh,0.0,1.0
lptD-surA-pdxA-rsmA-apaGH,Δtpi,0.0,1.0
lpxM,2 3-butanediol,0.0,1.0
lpxM,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lpxM,37 celsius,1.0664168418487037,0.5752596615783344
lpxM,42 celsius,0.0,1.0
lpxM,511145,1.0,0.6083193917279448
lpxM,CaCl2(0.1),1.0,0.6083193917279448
lpxM,D-2-deoxyribose,0.0,1.0
lpxM,D-arabinose,0.0,1.0
lpxM,D-lyxose,0.0,1.0
lpxM,GMOS,0.0,1.0
lpxM,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083193917279448
lpxM,M9,1.0,0.6083193917279448
lpxM,MgSO4(0.24),1.0,0.6083193917279448
lpxM,NH4Cl(1),1.0,0.6083193917279448
lpxM,NaCl(0.5g/L) trace elements,2.0404141616566465,0.27675553150238275
lpxM,U-13C glucose(2),0.0,1.0
lpxM,WT,1.1398193999417419,0.541080647099604
lpxM,acetate(4),0.0,1.0
lpxM,adipic acid,0.0,1.0
lpxM,coumaric acid,0.0,1.0
lpxM,glucose(2),0.0,1.0
lpxM,glucose(4),0.0,1.0
lpxM,glucose(4) or acetate(4),0.0,1.0
lpxM,glucose(4) or glycerol(2.5),0.0,1.0
lpxM,glucose(4) or xylose(4),0.0,1.0
lpxM,glutaric acid,0.0,1.0
lpxM,glycerol(2.5),0.0,1.0
lpxM,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lpxM,hexamethylenediamine,0.0,1.0
lpxM,hexanoic acid,0.0,1.0
lpxM,isobutyric acid,0.0,1.0
lpxM,m-tartrate,33.439236111111114,0.0020479389432972997
lpxM,monomethyl succinate,0.0,1.0
lpxM,n-butanol,0.0,1.0
lpxM,octanoic acid,0.0,1.0
lpxM,propanediol,0.0,1.0
lpxM,putrescine,0.0,1.0
lpxM,xylose(4),0.0,1.0
lpxM,Δgnd,0.0,1.0
lpxM,Δpgi,0.0,1.0
lpxM,Δpts,0.0,1.0
lpxM,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lpxM,Δsdh,0.0,1.0
lpxM,Δtpi,0.0,1.0
lpxP,2 3-butanediol,0.0,1.0
lpxP,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lpxP,37 celsius,1.066398635477583,0.6288999262515975
lpxP,42 celsius,0.0,1.0
lpxP,511145,1.0,0.6513666486615568
lpxP,CaCl2(0.1),1.0,0.6513666486615568
lpxP,D-2-deoxyribose,0.0,1.0
lpxP,D-arabinose,0.0,1.0
lpxP,D-lyxose,0.0,1.0
lpxP,GMOS,0.0,1.0
lpxP,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513666486615568
lpxP,M9,1.0,0.6513666486615568
lpxP,MgSO4(0.24),1.0,0.6513666486615568
lpxP,NH4Cl(1),1.0,0.6513666486615568
lpxP,NaCl(0.5g/L) trace elements,0.0,1.0
lpxP,U-13C glucose(2),0.0,1.0
lpxP,WT,1.139778683750728,0.6055865105279281
lpxP,acetate(4),0.0,1.0
lpxP,adipic acid,0.0,1.0
lpxP,coumaric acid,0.0,1.0
lpxP,glucose(2),2.1099620820406755,0.4015441789179782
lpxP,glucose(4),0.0,1.0
lpxP,glucose(4) or acetate(4),0.0,1.0
lpxP,glucose(4) or glycerol(2.5),0.0,1.0
lpxP,glucose(4) or xylose(4),0.0,1.0
lpxP,glutaric acid,0.0,1.0
lpxP,glycerol(2.5),0.0,1.0
lpxP,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lpxP,hexamethylenediamine,0.0,1.0
lpxP,hexanoic acid,0.0,1.0
lpxP,isobutyric acid,12.673280423280424,0.08381763737964086
lpxP,m-tartrate,0.0,1.0
lpxP,monomethyl succinate,0.0,1.0
lpxP,n-butanol,0.0,1.0
lpxP,octanoic acid,0.0,1.0
lpxP,propanediol,0.0,1.0
lpxP,putrescine,0.0,1.0
lpxP,xylose(4),0.0,1.0
lpxP,Δgnd,0.0,1.0
lpxP,Δpgi,0.0,1.0
lpxP,Δpts,0.0,1.0
lpxP,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lpxP,Δsdh,0.0,1.0
lpxP,Δtpi,0.0,1.0
lrhA,2 3-butanediol,0.0,1.0
lrhA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lrhA,37 celsius,1.0664168418487037,0.5752596615783344
lrhA,42 celsius,0.0,1.0
lrhA,511145,1.0,0.6083193917279448
lrhA,CaCl2(0.1),1.0,0.6083193917279448
lrhA,D-2-deoxyribose,0.0,1.0
lrhA,D-arabinose,0.0,1.0
lrhA,D-lyxose,0.0,1.0
lrhA,GMOS,0.0,1.0
lrhA,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083193917279448
lrhA,M9,1.0,0.6083193917279448
lrhA,MgSO4(0.24),1.0,0.6083193917279448
lrhA,NH4Cl(1),1.0,0.6083193917279448
lrhA,NaCl(0.5g/L) trace elements,0.0,1.0
lrhA,U-13C glucose(2),0.0,1.0
lrhA,WT,1.1398193999417419,0.541080647099604
lrhA,acetate(4),0.0,1.0
lrhA,adipic acid,0.0,1.0
lrhA,coumaric acid,0.0,1.0
lrhA,glucose(2),2.110536299361959,0.2644484132833909
lrhA,glucose(4),0.0,1.0
lrhA,glucose(4) or acetate(4),0.0,1.0
lrhA,glucose(4) or glycerol(2.5),0.0,1.0
lrhA,glucose(4) or xylose(4),0.0,1.0
lrhA,glutaric acid,0.0,1.0
lrhA,glycerol(2.5),0.0,1.0
lrhA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
lrhA,hexamethylenediamine,0.0,1.0
lrhA,hexanoic acid,0.0,1.0
lrhA,isobutyric acid,6.0015664160401005,0.16062897063300927
lrhA,m-tartrate,0.0,1.0
lrhA,monomethyl succinate,0.0,1.0
lrhA,n-butanol,0.0,1.0
lrhA,octanoic acid,0.0,1.0
lrhA,propanediol,156.4251012145749,0.007217672788536447
lrhA,putrescine,0.0,1.0
lrhA,xylose(4),0.0,1.0
lrhA,Δgnd,0.0,1.0
lrhA,Δpgi,0.0,1.0
lrhA,Δpts,0.0,1.0
lrhA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
lrhA,Δsdh,0.0,1.0
lrhA,Δtpi,0.0,1.0
lrp,2 3-butanediol,0.0,1.0
lrp,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lrp,37 celsius,1.0664532845602805,0.529275342863902
lrp,42 celsius,0.0,1.0
lrp,511145,1.0,0.5769652377560428
lrp,CaCl2(0.1),1.0,0.5769652377560428
lrp,D-2-deoxyribose,0.0,1.0
lrp,D-arabinose,0.0,1.0
lrp,D-lyxose,0.0,1.0
lrp,GMOS,0.0,1.0
lrp,KH2PO4(3) Na2HPO4(6.8),1.0,0.5769652377560428
lrp,M9,1.0,0.5769652377560428
lrp,MgSO4(0.24),1.0,0.5769652377560428
lrp,NH4Cl(1),1.0,0.5769652377560428
lrp,NaCl(0.5g/L) trace elements,0.9659846007805084,0.6192934753727787
lrp,U-13C glucose(2),0.0,1.0
lrp,WT,0.0,1.0
lrp,acetate(4),0.0,1.0
lrp,adipic acid,0.0,1.0
lrp,coumaric acid,0.0,1.0
lrp,glucose(2),2.1116865182116347,0.13833164760850225
lrp,glucose(4),0.0,1.0
lrp,glucose(4) or acetate(4),0.0,1.0
lrp,glucose(4) or glycerol(2.5),0.0,1.0
lrp,glucose(4) or xylose(4),0.0,1.0
lrp,glutaric acid,0.0,1.0
lrp,glycerol(2.5),0.0,1.0
lrp,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,75.24951267056531,0.00041613573585176004
lrp,hexamethylenediamine,0.0,1.0
lrp,hexanoic acid,0.0,1.0
lrp,isobutyric acid,0.0,1.0
lrp,m-tartrate,0.0,1.0
lrp,monomethyl succinate,0.0,1.0
lrp,n-butanol,0.0,1.0
lrp,octanoic acid,0.0,1.0
lrp,propanediol,0.0,1.0
lrp,putrescine,0.0,1.0
lrp,xylose(4),0.0,1.0
lrp,Δgnd,0.0,1.0
lrp,Δpgi,8.710980036297642,0.024455956757955078
lrp,Δpts,0.0,1.0
lrp,ΔsdaA ΔsdaB ΔtdcG ΔglyA,75.24951267056531,0.00041613573585176004
lrp,Δsdh,0.0,1.0
lrp,Δtpi,0.0,1.0
lsrACDBFG-tam,2 3-butanediol,0.0,1.0
lsrACDBFG-tam,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
lsrACDBFG-tam,37 celsius,1.0664715209171851,0.5153918127696102
lsrACDBFG-tam,42 celsius,0.0,1.0
lsrACDBFG-tam,511145,1.0,0.5689092695604656
lsrACDBFG-tam,CaCl2(0.1),1.0,0.5689092695604656
lsrACDBFG-tam,D-2-deoxyribose,0.0,1.0
lsrACDBFG-tam,D-arabinose,0.0,1.0
lsrACDBFG-tam,D-lyxose,0.0,1.0
lsrACDBFG-tam,GMOS,0.0,1.0
lsrACDBFG-tam,KH2PO4(3) Na2HPO4(6.8),1.0,0.5689092695604656
lsrACDBFG-tam,M9,1.0,0.5689092695604656
lsrACDBFG-tam,MgSO4(0.24),1.0,0.5689092695604656
lsrACDBFG-tam,NH4Cl(1),1.0,0.5689092695604656
lsrACDBFG-tam,NaCl(0.5g/L) trace elements,0.0,1.0
lsrACDBFG-tam,U-13C glucose(2),0.0,1.0
lsrACDBFG-tam,WT,1.1399416909620992,0.46067273345643506
lsrACDBFG-tam,acetate(4),0.0,1.0
lsrACDBFG-tam,adipic acid,0.0,1.0
lsrACDBFG-tam,coumaric acid,0.0,1.0
lsrACDBFG-tam,glucose(2),2.1122625215889466,0.10374028892177065
lsrACDBFG-tam,glucose(4),0.0,1.0
lsrACDBFG-tam,glucose(4) or acetate(4),0.0,1.0
lsrACDBFG-tam,glucose(4) or glycerol(2.5),0.0,1.0
lsrACDBFG-tam,glucose(4) or xylose(4),0.0,1.0
lsrACDBFG-tam,glutaric acid,0.0,1.0
lsrACDBFG-tam,glycerol(2.5),0.0,1.0
